PERSON,Count
♪ ♪,29687
donald trump,29623
biden,17462
putin,13748
joe biden,10956
kevin mccarthy,10783
mccarthy,10325
ron desantis,8350
john,7036
wolf,6134
anderson,5731
jack smith,5457
jim,5233
max,5202
mike,4443
vladimir putin,4207
rudy giuliani,3732
david,3686
nichols,3017
giuliani,3000
paul,2881
jim jordan,2876
george santos,2596
taylor,2566
chris,2479
abby,2475
matt,2471
michael,2419
kim,2404
sam,2287
paula,2266
boris,2202
brian,2175
benjamin netanyahu,2097
trump,1996
kevin,1986
harry,1940
chris christie,1860
michael cohen,1840
alex,1826
phil,1815
tim scott,1783
mike pence,1782
anderson cooper,1779
netanyahu,1776
golo,1716
♪ liberty,1671
alex murdaugh,1563
donald trump's,1519
johnson,1504
paula reid,1477
evan,1410
dana,1402
joe,1402
♪ ♪ ♪,1393
joe biden's,1334
anthony,1288
kaitlan,1202
sarah,1198
tucker carlson,1176
hillary clinton,1163
jordan,1148
john miller,1136
alvin bragg,1106
covid-19,1104
mitch mcconnell,1073
jeff,1073
nic robertson,1068
jessica,1062
lee,1056
mike johnson,1046
nancy,1044
kamala harris,1039
dana bash,1005
larry,1004
jack smith's,989
merrick garland,968
don,948
thomas,947
kate,946
tim,932
max foster,892
alex marquardt,887
katelyn polantz,881
mm,864
eric,859
john kirby,858
evan perez,858
matthew chance,858
ben,854
bush,842
ben wedeman,835
reagan,834
jeff zeleny,827
kara,796
nick,784
damar hamlin,783
austin,781
fani willis,766
jeremy diamond,747
bill barr,744
god,742
cheney,738
tom,733
elie honig,733
scott,732
jake sullivan,730
dr.,726
chuck schumer,725
andy,718
erin burnett,715
sidney powell,709
melanie,705
erdogan,686
jim acosta,683
clinton,682
priscilla alvarez,673
susan,672
nixon,671
mar-a-lago,669
steve,664
rupert murdoch,658
mcconnell,655
otezla,641
milley,640
randi kaye,638
john berman,630
elizabeth,629
kim jong-un,621
volodymyr zelenskyy,617
freeman,614
noom,610
erica,609
john eastman,591
jamie,591
sanjay gupta,581
need mulch,578
burnett,576
david weiss,569
davis,568
janet yellen,559
greg abbott,552
chuck,551
joe manchin,547
jim sciutto,540
clarence thomas,538
lloyd austin,538
jimmy carter,537
jonathan,536
alison,530
nick paton,528
melissa bell,524
kevin mccarthy's,519
gloria,512
joey,510
mark milley,508
president,505
jim.,503
george,501
sam kiley,500
mitt romney,498
mucinex,492
nada bashir,487
george floyd,486
jack,485
eva longoria,482
j.p.,477
harris,475
evan corcoran,473
ken paxton,469
harry enten,467
margaret,466
yaaay,464
laura,463
xi jinping,458
carter,457
kennedy,457
a.i.,452
bill weir,449
danny freeman,448
jessica dean,448
bob menendez,445
andrew mccabe,445
omar jimenez,444
scott jennings,442
yevgeny prigozhin,439
elliott,439
john king,438
graham,437
barry,434
fred pleitgen,432
vladimir putin's,432
kaitlan collins,431
prince harry,430
ivan watson,430
nick valencia,429
diane,428
pope francis,427
ronald reagan,424
george w. bush,424
aaron,424
joey jackson,424
nikki haley,423
paula newton,422
