PERSON,Count
george.,206
keith davidson,206
mark warner,205
meghan,205
michael cohen.,204
peter navarro,203
lynn,201
emphysema,200
♪ safelite repair,200
michelle kosinski,200
joe arpaio,199
carson,199
parker,198
butina,198
neil,196
loretta lynch,196
allison,196
nikki haley,195
deborah ramirez,195
kirstjen nielsen,194
kate bennett,193
john avalon,192
pruitt,192
rick santorum,192
jeb bush,191
ed lavandera,189
mar-a-lago,189
david sanger,189
eric holder,188
wanna,186
ron brownstein,186
jones,185
steve wynn,184
joni,184
alex marquardt,183
meghan markle,182
alan dershowitz,182
kanye,181
michelle,179
ms-13,177
claire mccaskill,176
mark,175
ahoooo!,175
richard blumenthal,175
ian lee,175
gary,174
courtney mckinney,174
don junior,174
martha stewart,172
moon jae,171
andrew,171
michael smerconish,171
jessica schneider,170
saddam hussein,170
jerome powell,168
chris coons,168
xi,168
doug jones,167
♪ hawaii,167
bill,165
carter,165
kara,165
michael wolff's,165
david mckenzie,164
bill shine,164
boris johnson,164
serena williams,163
gore,163
angela,162
wilbur ross,162
kirby,162
jimmy carter,162
jerry nadler,162
mcgahn,161
danny o'connor,160
benefiber,159
chris christie,159
van,157
alex jones,157
laura ingraham,157
tom steyer,157
dennis quaid,156
angie,156
khashoggi,156
nick paton,155
jerry,155
gary tuchman,155
weisselberg,154
ron johnson,154
jerome corsi,153
heidi heitkamp,152
fred pleitgen,152
alison kosik,151
scalia,151
allison chinchar,151
jackson hewitt,150
betsy devos,150
big jim,150
peterson,150
jason miller,149
sessions,149
♪ big jim,149
jeff sheldon,149
bloomberg,148
ross,147
clifford,147
david duke,147
john tester,147
nicodermcq,146
♪ applebee's,146
billy graham,146
bill weir,145
martin luther king jr.,144
nikolas cruz,143
paula jones,143
behr marquee,142
cosby,141
jean casarez,141
rick wilson,141
ben sasse,141
christine,140
barry murrey,140
ramirez,140
sam kiley,140
ryan zinke,140
gina haspel,139
wolf blitzer,139
tom cotton,138
rocco,138
ginsburg,137
klan,137
george nader,136
scott walker,136
sam davis,136
al gore,136
gorbachev,136
steve king,135
secretary,135
acosta,134
williams,134
linda,134
jeff bezos,133
dianne,133
duncan hunter,133
ellis,132
kanye west,132
eric swalwell,132
brenda,132
jd power,132
marie callender's,131
blumenthal,131
john brennan's,131
mike espy,131
john podesta,131
abby philip,130
rosenstein,130
xi jinping,130
jimmy kimmel,130
sarah westwood,130
elise labott,130
donald trump jr.'s,130
bill clinton's,130
christine ford,129
steve hall,129
nunberg,129
lucy,128
jennifer gray,128
karen mcdougal,128
ben wedeman,128
zinke,127
claritin-d,127
porter,127
rudy giuliani's,127
-he,127
dean heller,127
tony thurmond,126
andrew cuomo,126
jessica dean,125
♪ tresiba,125
bob,125
mohammad bin salman,125
james baker,125
scott mclean,125
mccabe,124
sullivan,124
scott pruitt's,124
moon jae-in,123
hurricane michael,122
luke,122
joe lieberman,122
jason carroll,122
devin nunes,121
derek van dam,121
kim yong chol,121
joan,121
dershowitz,120
brady,119
jack kingston,118
hamilton,118
robert bowers,118
rob porter,118
max foster,118
michael caputo,118
michael moore,118
carr,117
paul callan,117
tom price,116
biden,116
cory booker,115
whitfield,115
prince william,114
♪ one,114
ivan,114
kelly sadler,114
paul ryan's,114
george h.w. bush,114
omarosa,113
abraham lincoln,113
douglas brinkley,113
joseph,113
kyung lah,113
avenatti,113
rosa flores,113
al,113
john boehner,113
jack quinn,112
jay-z,112
mayor,112
m.j. lee,112
valerie,112
castro,112
jeremy diamond,112
dean,111
ivan cabrera,111
jean,111
rudy,111
david hogg,111
alice stewart,111
bexsero,110
joe digenova,110
aliskiren,110
romney,110
susan glasser,110
bobby kennedy,110
johnny carson,110
sarah murray,109
trey gowdy,109
jesus christ,108
george jetson,108
king,108
robert de niro,108
dick,108
crohn,108
grill combos,107
harris,107
johnny,107
alice,106
hyde,106
voya,106
ron.,105
stelara®,105
kevin hart,105
steele,105
john f. kennedy,105
gavin newsom,104
phil mickelson,104
tim kaine,104
brett kavanaugh's,104
george stephanopoulos,104
tim scott,103
pence,103
rob porter's,103
erg...i'm,102
gavin,102
jeb,101
claritin-d relieves 8,101
woodward,100
eric trump,100
jay goldberg,100
nasty nighttime heartburn,99
jamie gangel,99
trump jr.,99
aaron,98
brilinta,98
stephen moore,98
robert kennedy,97
joe kennedy,97
brian stelter,97
joan lunden,97
richard burr,97
donald,96
juliet,96
shelee,96
jack johnson,96
josh dawsey,96
tucker carlson,95
rick gates,95
scott israel,95
mike quigley,95
julie swetnick,94
moon jae-,94
tim cook,94
jim clapper,94
mark meadows,94
harry reid,94
david swerdlick,94
adam,93
chris watts,92
brianna,92
chris wallace,92
david schwartz,92
ken cuccinelli,92
merrick garland,92
brennan,92
♪ bum-bum-bum-bum-bum,92
kaitlin,92
haley,92
vladamir putin,91
kristin davis,91
melissa bell,91
javaheri,91
strzok,90
mark harris,90
angela rye,90
chad myers,90
randy,90
coy wire,90
holler,90
dick cheney,89
joe crowley,89
michelle wolf,89
ronnie jackson,89
v.a.,89
jim acosta's,89
heyi'm craving somethingkin,88
li,88
susan rice,88
valerie jarrett,88
alexandria ocasio-cortez,88
rene marsh,88
mulvaney,87
fred,86
jackie kucinich,86
x1,86
erik prince,86
viktor vekselberg,86
bruce orr,86
jerry brown,86
john lewis,86
chris murphy,86
julie,85
andrew brunson,85
michael wolf,85
u.n,85
meaty,85
wu,85
michael bloomberg,85
jonathan martin,85
george w. bush's,84
ewww,84
rupert murdoch,84
mollie tibbetts,84
♪ heartburn,84
lindsay graham,84
alexander graham bell,84
andrew wheeler,84
eric schneiderman,84
sanford,84
corey,83
sarah huckabee sanders,83
maria cardona,83
kris kobach,83
david drucker,83
cindy hyde,82
bob menendez,82
cheney,82
kaitlyn,82
coney barrett,82
jennifer granholm,82
vekselberg,81
ben cardin,81
pedram javaheri,81
c. hep,81
woof,81
barbara bush's,80
max boot,80
john cox,80
theresa,80
gerald ford,80
jim himes,80
kaitlyn collins,80
herpecin l.,79
errol louis,79
steven moore,79
john smith,79
william barr,79
leon,79
lobster lover's,79
nielsen,78
ami,78
bob barnett,78
joan walsh,78
murphy,78
mj lee,78
eu,78
mitch mcconnell's,78
frank,78
paul begala,78
♪ craig,78
joe lockhart,78
shelia,78
bill barr,77
dennis rodman,77
fisher,77
s.e.a.l,77
malcolm,77
kerry,77
david letterman,77
nancy reagan,77
jomana karadsheh,77
lindsay czarniak,76
john podesta's,76
kavanagh,76
chris stewart,76
rod rosenstein's,76
m.j.,76
doobidoo ♪,76
doobidoo,76
george wallace,76
kellyanne conway's,76
bryan,75
nick foles,75
gary cohen,75
tom perez,75
donald trump jr,75
samantha bee,75
my hep c.,75
aveeno®,75
carla,75
lisa,75
julian zeleny,75
victor,75
squirrel hill,74
collins,74
glenn simpson,74
stephanie elam,74
donald jr.,74
rachel,74
ken jacobus,74
andrew miller,73
amanda carpenter,73
rachel mitchell,73
michael zelden,73
anoro,73
mike lee,73
ahead.d,72
anna coren,72
wynn,72
jim acosta.,72
alice johnson,72
steve moore,71
bob dole,71
jr,71
smith,71
powell,71
laura coates,71
edwards,71
joe mccarthy,71
john bolton's,70
berman,70
bashar al,70
♪ -he,70
scott lucas,70
jim comey's,70
khan,70
cindy,69
♪ ♪  anthony,69
kagan,69
lisa ling,69
jim schultz,69
brynn gingras,69
sarah sanders',69
libby,69
harry enten,69
martin luther king,69
joaquin castro,69
maddie,68
kim jong-il,68
monica,68
bob baer,68
speaker,68
muhammad bin salman,68
twitter,67
athena jones,67
s.e.a.l.,67
scott mcclain,67
steven mnuchin,67
jose,67
rebecca berg,67
jalapeo tuna,66
erin burnett ',66
brunson,66
mike shields,66
robby mook,66
brexit,66
cabrera,66
harry truman,66
michael.,65
chris cillizza,65
colin powell,65
pompeo,65
anton,65
shaw,65
kaylee,65
mcadoo,65
cindy hyde-smith,65
elton john,64
rick perry,64
simpson,64
magoo,64
meghan markle's,64
raj shah,64
hurricane,64
mohamed bin salman,64
roseanne,64
cuomo,64
kaepernick,64
chad,63
balderson,63
kelly jane,63
john hancock,63
jesse jackson,63
juliette kayyem,62
james shaw jr.,62
gillum,62
mary,62
jeff merkley,62
julia,62
abe,62
elizabeth cohen,62
weinstein,62
bornstein,62
alex.,62
bill cosby's,62
don lemon',61
steve miller,61
suzanne malveaux,61
miller,61
james gagliano,61
don mcgahn's,61
mark geragos,61
john paul stevens,61
andrew stevens,61
john barron,61
ralph,60
listen5,60
henderson,60
espy,60
brita,60
michael d'antonio,60
papadopoulos,60
jay leno,60
erin mclaughlin,60
malo hutson,59
ronald reagan's,59
lamb,59
mary katherine,59
samuel,59
antonio,59
michael jordan,59
zach wolf,59
ed,59
booking.yeah,59
aretha franklin's,59
michelle obama's,59
u.n.,59
starr,59
stacy abrams,58
brian todd,58
teddy roosevelt,58
benjamin franklin capturedkey,58
paolo,58
nah,58
hahaha-aaaahhhh,58
anna cabrera,58
dowd,58
josh hawley,57
lyndon johnson,57
richard russell,57
aaron david miller,57
maduro,57
accuser,57
jessica snyder,57
centrum,57
jardiance-,57
dave coulier... cut,57
gary cohn's,56
samantha vinograd,56
huma abedin,56
stacey,56
tillerson,56
laura coats,56
harvey weinstein,55
jackie speier,55
♪ ♪ -whoops -sorry,55
franklin graham,55
glen simpson,55
roger stone's,55
abrams,55
wendy,55
sheryl sandberg,55
eric prince,55
stone,55
justice kennedy,55
aretha,55
brett kavanagh,55
ben ferguson,55
richardson,54
stevens,54
wayne lapierre,54
gordon chang,54
sup,54
fareed zakaria,54
anna stewart,54
schwab,54
teddy,54
ralph peters,54
asha,54
anthony weiner's,53
taltz,53
tammy duckworth,53
tom sater,53
barbara star,53
jen doyle?than,53
preet bharara,53
hassan rouhani,52
george w.,52
kenneth starr,52
nancy abraham,52
ron helus,52
vladmir putin,52
henry kissinger,52
george bush's,52
omarosa manigault newman,52
gates,52
trudeau,52
safelite,52
jonathan miller,52
antonin scalia,52
jen doyle,52
lieberman,52
gordon,52
james galliano,52
jen psaki,51
jack kennedy,51
kofi annan,51
troy balderson,51
kavanaugh,51
xiidra,51
peter strzok's,51
bill richardson,51
kevin kevin kevin kevin kevin kevin kevin kevin kevin,51
ana cabrera,51
george washington's,51
ingraham,51
rick davis,51
kick your,51
barrett,51
allergies,51
david dennison,51
mcv4,51
asha rangappa,51
robin,51
latte,51
rod blagojevich,50
pecker,50
daniel jacob,50
rick scott's,50
richard quest,50
jim crow,50
tom bossert,50
john bolten,50
yippee ki yay movielovers,50
jerry rabinowitz,50
michael cohn,50
michael jackson,50
pell,50
laurie segall,50
nick.,50
dreamer,49
kristen davis,49
marco,49
cara,49
jon tester,49
yaaaayyy,49
manu,49
miralax,49
ken starr's,49
omar,49
jeffrey tubin,49
nature,49
anna navarro,49
robin williams,49
julian zelizer,49
joseph mccarthy,49
kaitlin collins,49
jim baker,48
bradford,48
don jr.'s,48
brown,48
jennifer hudson,48
sam vinograd,48
safari,48
rinsky,48
stephanie,48
mark short,48
coricidin hbp.,48
zantac,48
john allen,48
omarosa manigault-newman,48
dina powell,48
harley davidson,48
caitlin collins,47
mollie,47
david urban,47
glenn,47
roe v. wade,47
karoun,47
o. ♪,47
crown prince mohammed bin salman,47
elon musk,47
scott peterson,47
soh,47
bakari,47
james r.,47
marshall tuck,46
rosa parks,46
nick mulvaney,46
mitchell,46
emma gonzalez,46
andy cohen,46
graffiti,46
joshua berry,46
bill o'reilly,46
stephen colbert,46
corey booker,46
walter,46
nader,46
madeleine albright,46
walter schaub,46
tucker,46
gum detoxify,46
jeh johnson,46
areva martin,46
moley,46
jake,45
o'connor,45
v. wade,45
guiliani,45
jeff mason,45
ben sass,45
sam kylie,45
vice,45
meek,45
tibbetts,45
wi'm,45
saddam,45
jay-z.,45
madison,45
van der zwaan,45
mira ricardel,45
ivana,45
klobuchar,45
michael isikoff,45
prince charles,44
katrina pierson,44
schwartz,44
tom villa,44
patrick healy,44
diana ross,44
john paul ii,44
ken star,44
john miller,44
jay powell,44
phil davis,44
corey stewart,44
caitlyn collins,43
marshall,43
bob goodlatte,43
paula newton,43
barry,43
joe mansion,43
rene,43
jill martin,43
greg abbott,43
happening,43
aleve pm,43
michael avenatti's,43
james carville,43
jack dorsey,43
goldberg,43
sam clovis,43
dan rather,42
john thune,42
colin,42
doug brinkley,42
alex burns,42
ann coulter,42
winston churchill,42
b&b,42
andrew johnson,42
simon,42
peters,42
john garamendi,42
scott beigel,42
putin summit,42
joshua holt,42
matt lauer,42
natalie,42
melissa,42
noel francisco,41
♪ argh,41
matthew rosenberg,41
nancy pelosi's,41
thomas hardiman,41
kelley,41
jenny,41
jerry jones,41
stephanie clifford,41
ron!,41
steve scalise,41
bill de blasio,41
ed lavendera,41
roy cooper,41
jon stewart,41
♪ jen,40
watson,40
breitbart,40
♪ la-di-la-di,40
bharara,40
♪ mon paris,40
cohn,40
stan,40
corsi,40
entresto,40
free wi-fi,40
jordan mcnair,40
polo sandoval,40
jackie kennedy,40
george h. w. bush,40
ryan,40
howard schultz,39
frank bruni,39
don junior's,39
malcolm jenkins,39
sabrina,39
roy cohen,39
phil micwell,39
hill,39
cindy mccain,39
poppy,39
gowdy,39
♪♪,39
joseph stalin,39
hirono,39
kevin madden,39
meng,39
chris paul,39
tom arnold,39
coats,39
lauren fox,39
kudlow,38
peter wang,38
horowitz,38
david bossie,38
the george w. bush,38
whitey bulger,38
julie pace,38
samuel burke,38
donald trumps,38
judge,38
dan merica,38
tom fuentes,38
bin salman,38
moammar gadhafi,38
larry nassar,38
matt whitaker's,38
andrew mccabe's,38
joie de biere,37
arthur,37
chris steele,37
jennifer rogers,37
david rosenthal,37
dennis woloshuck,37
thomas markle,37
ma,37
jamie dimon,37
marcia fudge,37
xi.,37
alex van der zwaan,37
senator grassley,37
gonzalez,37
mark burnett,37
charles blow,37
kim yo-jong,37
john;,37
osteo bi-flex,37
♪ miller,36
scott miller,36
eric greitens,36
anthony bourdain's,36
jim bittermann,36
♪ at&t,36
nari,36
massey,36
patrick shanahan,36
joni ernst,36
judy,36
alexandria,36
organically,36
dylan,36
john foley,36
peter king,36
anderson.,36
bill carter,36
homelessness-- gavin,36
sheldon whitehouse,36
allison bagley,36
havi,36
freeman,36
matthew whittaker,36
rudy guilliani,35
neil gorsuch,35
jack kemp,35
george p. bush,35
james!,35
dan coates,35
jill stein,35
jonhson,35
irma,35
anoro.',35
preston,35
steve bannon's,35
dan crenshaw,35
tom barrack,35
jennifer wexton,35
andy barr,35
ho,35
carlos curbelo,35
pete davidson,35
mikhail gorbachev,35
burt reynolds,35
patrick healey,35
phil black,35
christopher ray,35
jack reed,35
benjamin franklin,35
matt rosendale,35
joseph digenova,35
marvin,35
tony blair,35
sunlen,34
steven erlanger,34
brook baldwin,34
katie arrington,34
h.w. bush,34
gary tuckman,34
chris van hollen,34
sunshine ♪,34
♪ philadelphia,34
leonardo paixao,34
donna,34
louis farrakhan,34
jerry corsi,34
mel,34
michael mcfaul,34
bashar al-assad,34
ron wyden,34
jomana,34
sanders,34
charles ramsey,34
william mcraven,34
david katz,33
elena kagan,33
boris yeltsin,33
clean,33
cynthia nixon,33
raymond kethledge,33
kate middleton,33
nick payton,33
aaron feis,33
donald john trump,33
harry litman,33
adam smith,33
lauren,33
jenny willoughby,33
ancestrydna liveson,33
cheryl,33
ryan brown,32
garcia,32
abbott,32
jr.,32
mia love,32
joseph kennedy,32
joaquin oliver,32
mark cuban,32
robert jordan,32
frittata,32
john baron,32
mazie hirono,32
karen mcdougall,32
nick robertson,32
jessica drake,32
♪ ahhhhhhhhhhhh,32
hafez,32
scott taylor,32
annan,32
susan hennessey,32
lewinsky,32
keytruda,32
richard herman,32
joseph reece,32
♪ expedia,32
kevin johnson,32
khrushchev,32
buff,32
lara trump,32
sharon,32
alex trebek,31
susan page,31
alyssa alhadeff,31
adderley,31
errol,31
kyung,31
kim yong-chol,31
charlie dent,31
jakelin,31
michael dantonio,31
♪  anthony:,31
back!h,31
john thomas,31
joshua,31
molly ball,31
goodlatte,31
rod,31
kogan,31
page,31
kibera,31
eric schmidt,31
sergey kislyak,31
emanuel macron,31
nicolas maduro,31
hurry,30
hardiman,30
shinzo abe,30
rosie o'donnell,30
♪ ♪ohhhhhh,30
walter shaub,30
chris cox,30
chuck schumer's,30
chris dudley,30
trayvon martin,30
jennifer riordan,30
allen edmonds,30
kristin,30
anna baker,30
anna speaking,30
zarif,30
beth,30
mac,30
gupta,30
peter struck,30
caitlin,30
james davis,30
matt whittaker,30
paul erickson,30
katelyn collins,30
jeff sessions',30
john oliver,30
cheddar mac,30
john adams,30
david denison,30
pope,30
shulkin,30
neil bush,30
jefferson,30
john brennen,30
gopi,30
cohen pleaded,30
angela.,30
quigley,30
sam donaldson,30
james schultz,30
patrick fitzgerald,29
different.nd,29
jason seaman,29
donald junior,29
david purdue,29
charles,29
martin luther king jr,29
xeljanz xr.,29
whittaker,29
white supremacists,29
douglas high school,29
omarosa manigault,29
digenova,29
gary oldman,29
rudy guiliani's,29
susan collins',29
robert e. lee,29
larry david,29
shine ♪,29
gavin newsom's,29
rod rosen stein,29
patrick leahy,29
abbas,29
alex azar,29
andrea mitchell,29
chad ludington,29
chuck grassley's,29
nunes,29
david sorensen,29
i'start,28
deripaska,28
bill maher,28
richie,28
dave chappelle,28
rudolph giuliani,28
nauert,28
kimmel,28
joe biden's,28
michael horowitz,28
thomas jefferson,28
doug heye,28
kathleen rice,28
dave brat,28
melanie,28
meghan mccain,28
z.,28
♪ ♪ no one,28
brian kemp's,28
robert muler,28
renato,28
lynn sweet,28
jason carol,28
terry,28
frederica whitfield,28
tony thurmond's,28
messi,28
yanny,28
phil mud,28
pat buchanan,28
lava,28
anne,28
david johnson,28
steven,28
anthony kennedy's,28
oren lieberman,28
desantis,28
earl,27
c.,27
luis gutierrez,27
juicer,27
rabinowitz,27
e. ...,27
al capone,27
alan weisselberg,27
david sorenson,27
patricia,27
rosa,27
kevin kevin kevin kevin kevin kevin kevin kevin kevin kevin,27
franklin,27
dennis,27
newsroom,27
wray,27
thurman,27
george papadopoulos',27
l'oreals,27
peter matthews,27
eliana johnson,27
legit,27
michelle kaczynski,27
kate anderson,27
seaman,27
james.,27
babe ruth,27
michael schmidt,27
george;,27
roy kohn,27
wallace,27
greg gianforte,26
michael mukasey,26
karen mcdoogle,26
claritin-d relieves,26
kendrick lamar,26
tim naftali,26
♪ bum bum bum bum bum,26
james langford,26
nutrisse,26
alice marie johnson,26
malveaux,26
pat,26
dave jacobson,26
michael wolf's,26
valencia orange peel,26
robert mercer,26
larry fitzgerald,26
alex ovechkin,26
lee zeldin,26
peggy peterson,26
mccaskill,26
honey sriracha,26
lisa monaco,26
wok(harmonica,26
woodrow wilson,26
courtney smith,26
arrington,26
hussein,26
henry mcmaster,26
philip,26
baldwin,26
lewa,26
keith ellison,26
joseph pappas,26
michael brown,26
anne milgram,26
tina smith,26
bill kristol,25
princeton,25
dick jokes,25
t.s. ellis,25
arnold schwarzenegger,25
michael capuano,25
nick peyton,25
alaska,25
bruce ohr,25
spacey,25
jim kelly,25
howard,25
david pecker's,25
joe biden.,25
bailey,25
tammy baldwin,25
alexander hamilton,25
prime,25
nicholas cruz,25
george soros',25
christiane,25
william cohen,25
david cicilline,25
al franken,25
john mayer,25
chris kobach,25
noel,25
strauss,25
oprah winfrey's,25
walter schwab,25
de blasio,25
la ♪,25
mickey mouse,25
guilliani,25
poppy harlow,25
kemp,25
garnier,25
abby phillips,25
christine brennan,25
richard roth,25
jeff denham,24
george walker bush,24
joseph yun,24
jay,24
dan scavino,24
gina,24
thomas carrasco,24
cruz,24
george?,24
murdoch,24
hyde-smith,24
rand paul's,24
john mcnamara,24
hormuz,24
james harden,24
jennifer grey,24
ross garber,24
don mcgan,24
-oh,24
carlos,24
leilani,24
allen,24
franklin roosevelt,24
people,24
melvin,24
rebecca smith,24
sarah sidner,24
george clooney,24
kathryn,24
anita,24
konstantin kilimnik,24
steve king's,24
david jolly,24
sara murray,24
kool herc,24
steve martin,24
kevin arnold,24
meyer,24
jim accosta,24
john gotti,24
brennen,24
cinderella,24
gela,24
chuck larson,24
mary schiavo,24
tom rooney,23
arsenio hall,23
david davis,23
elliott,23
thomas farr,23
hesumatra reserve,23
tony evers,23
adam kinzinger,23
ben carson's,23
bashar al assad's,23
scooter libby,23
tammy,23
robert f. kennedy,23
elie,23
david lynch,23
chris cuomo's,23
george papadopoulous,23
mike rounds,23
mcdougal,23
brynn,23
chen,23
ronald regan,23
rico,23
dr. jackson,23
patrick oppmann,23
sergey lavrov,23
jordan spieth,23
dan mccready,23
yun,23
wilson,23
albert,23
anita hill's,23
prince philip,23
larry king,23
barbara comstock,23
ridge,23
a.,23
mark judge,23
becky anderson,23
dana loesch,23
ed markey,23
jonathan turley,23
donald trump-betsy,23
shimon,23
♪nausea;,23
ann roberts ♪,23
rehnquist,23
ruth bader ginsberg,23
michael grimm,23
patty solis doyle,23
david petraeus,23
daniel stein,23
douglas students,23
chris ruddy,23
joe trippi,22
napolitano,22
mark zuckerberg's,22
alex thomas,22
♪,22
jpmorgan,22
sanchez,22
abe lincoln,22
lewandowski,22
mitt romney's,22
swetnick,22
moran,22
joshua green,22
gentler,22
nicholas,22
newt gingrich,22
van dyke,22
alito,22
stephen miller's,22
seth moulton,22
james bond,22
pat toomey,22
the robert mueller,22
pat roberts,22
bennett,22
jake sullivan,22
