PERSON,Count
matthew:,59
ivan orkin,58
abby joseph cohen,58
howard marks,58
cook,58
hornbach,58
jonathan golub,58
anne,58
nejra cehic,58
tom barrack,58
kyle,58
k-12,58
stephen:,58
mike wilson,58
robert costa,57
john cornyn,57
filkins,57
john chen,57
steve ballmer,57
staying,57
oracle,56
greg peters,56
lebron james,56
bill ford,56
blackrock,56
jefferson,56
andrew:,56
andrew bailey,56
jean paul,56
luke cage ♪,56
ed,56
niccolo,56
♪ narcos,56
ron,55
robert de niro,55
bloodline ♪,55
linda,55
jared kushner's,55
paolo,55
simon derrick,55
peter chatwell,55
harry truman,55
john malone,55
jimmy carter,55
messenger,54
♪ julia:,54
vladimir putin's,54
teddy roosevelt,54
james gorman,54
spicer,54
andrew wilson,54
bonnie wongtrakool,54
michael kors,53
hannah elliott talks,53
turkish lira,53
inre,53
sydney,53
theng,53
john fraher,53
narendra,53
ginsberg,53
julia chatterly,53
david owen,53
euro,52
ken griffin,52
dir.,52
rauschenberg,52
chuck grassley,52
.9%,52
dropbox,52
xi.,52
lucas shaw,52
jim o'neill,52
danny blanchflower,52
kaplan,52
john kennedy,51
prime,51
paul volcker,51
andrew chorlton,51
john boehner,51
peter schaffrik,51
al gore,51
bill o'reilly,51
david duke,51
anthony levandowski,50
thek,50
kevin mccarthy,50
robert tipp,50
hiroshi,50
julia coronado,50
david kelly,50
brian levitt,50
kraft heinz,50
stephen gallo,50
gary shilling,49
alex wayne,49
nick gartside,49
stanley fischer,49
jay clayton,49
blankfein,49
julie chatterley,49
haslinda,49
bill gurley,49
rumsfeld,49
themos,49
d.c,49
jim baker,49
lyndon johnson,49
greg abbott,49
breitbart,49
al franken,48
john chambers,48
android,48
rometty,48
dara,48
mark bergen,48
eric rosengren,48
♪ ivan,48
rupert murdoch's,48
robert sinche,48
craig gordon,48
rupert,48
warren buffett's,48
bell,48
david stubbs,48
dick costolo,48
damien,48
macri,48
kashkari,48
ginni rometty,47
kathleen gaffney,47
michael wolff,47
gerry smith,47
robert lighthizer,47
mitch mcconnell's,47
david w.:,47
ben carson,47
hill,47
nicolas,47
tom perez,47
leon,47
pat toomey,47
heller,47
whoooo,47
arthur,47
foot locker,47
lucy,47
elon musk's,47
carney,46
richard jeffrey,46
oksana aronov,46
lamont,46
mauricio,46
mugabe,46
eric holder,46
sebastian salek.,46
devin,45
kim jong-il,45
paul richards,45
abbott,45
ecb,45
xi jinping's,45
ken frazier,45
giuliani,45
alex:,44
peter elstrom,44
david herro,44
dan loeb,44
eric schneiderman,44
esther george,44
michelle obama,44
paul dobson,44
a.i.,44
tom cotton,44
mark zuckerberg's,44
john mack,44
tina,44
arianna,44
bob michael,43
ian king,43
sahil,43
jeff jones,43
debra mao,43
jim paulsen,43
jim bianco,43
michael wolf,43
david l.:,43
gore,43
wheeler,43
nicholas burns,43
martin sorrell,43
bill cassidy,42
u.n.,42
mark artan,42
mccarthy,42
william gross,42
mike allen,42
jay,42
richard smith,42
andreas utermann,42
malcolm scott,42
howard ward,42
matt lauer,42
ben cardin,42
schulz,41
morris,41
madeleine albright,41
♪ jon,41
hero6,41
john normand,41
philip lowe,41
david sanger,41
thel,41
cameron,41
john roberts,41
anda,41
shinta kamdani,41
stephen morris,41
michel barnier,41
juncker,41
jann,41
heidi,41
barbara,40
fred wilson,40
alan ruskin,40
domino,40
sharyn,40
darren,40
terry simpson,40
moore,40
pat,40
oprah winfrey,40
jurrien,40
james park,40
james barty,40
eric cantor,40
matt hornbach,40
mike wallace,39
tupelo,39
mullen:,39
brad smith,39
andrew jackson,39
abraham lincoln,39
jane,39
jeb bush,39
coo sheryl sandberg,39
neil dwane,39
chin,39
rishaad,39
elaine chao,39
osama bin laden,39
thomas jefferson,39
james sweeney,39
patrick harker,39
chris christie,39
chavez,39
david brooks,39
allison williams,38
peggy whitson,38
warren buffett,38
austria,38
howard davies,38
david bloom,38
alex dryden,38
antonin scalia,38
dan balz,38
costa,38
cryan,38
jamie butters,38
tim ross,38
greg,38
steven saywell,38
enda curran,38
gina,38
jurrien timmer,38
sherry,38
cheney,38
michael cohen,38
laura davidson,38
griffin,38
luke cage,38
jimmy choo,38
steve rattner,38
komal,38
ira jersey,38
roger stone,37
madison,37
margaret thatcher,37
amb.,37
manafort,37
tom barrett,37
chris grisanti,37
kristin,37
james clapper,37
bloomberg technology's,37
peter hooper,37
alice rivlin,37
tom:,37
♪ ♪ tracy,37
corbyn,37
gregg,37
james athey,37
ibsen,37
ed hammond,37
betsy,37
jonathan bell,37
ferrari,37
max baucus,37
hannah elliott rides,36
jack welch,36
michael froman,36
el-erian,36
jesse,36
jordan rochester,36
bloomberg business,36
jcpenney,36
satin finish,36
john arnold,36
havee,36
alexander,36
el desco,36
kathryn,36
colin fields,36
edwards,36
rick scott,36
max kettner,36
david west,36
rod rosenstein,36
klaus,36
bill de blasio,36
akzonobel,35
carlos gutierrez,35
steve mnuchin's,35
hang seng,35
franklin roosevelt,35
justice ginsberg,35
jamie dimon's,35
brooke,35
moon jae-in,35
david bianco,35
kate,35
hurricane harvey,35
dan:,35
kim jong-nam,35
marvin goodfriend,35
ron wyden,35
william hobbs,35
winston churchill,35
mike regan,35
andrew mccabe,35
sharon,35
bob parker,35
quigley,35
eric stein,34
john kasich,34
stephen king,34
martin gilbert,34
john adams,34
aen,34
woodrow wilson,34
merrick garland,34
jim coulter,34
saddam,34
andrew puzder,34
miles,34
wilson,34
michael cloherty,34
nawaf,34
mike bell,34
malcolm turnbull,34
secretary,34
antonio neri,34
michael morell,34
scott kimball,34
karoun,34
george ferguson,34
scott galloway,34
ellen huet,34
peter baker,34
steven major,34
david ignatius,34
ireland,34
nick burns,34
christina,33
roy moore's,33
komal sri-kumar,33
chris paul,33
mike bloomberg,33
antonio garcia,33
summers,33
john brennan,33
paul hamill,33
david kotok,33
speaker,33
tina brown,33
ariel,33
dodd-frank,33
keane,33
jeanna,33
jake sullivan,33
john podesta,33
satya,33
steven dennis,33
goldman,33
manus,33
john quincy,33
bruce,32
crumpton,32
murphy,32
mark meadows,32
david k.:,32
matt boesler,32
rico,32
lamar alexander,32
harley davidson,32
tim clark,32
john major,32
snap,32
jonathan fenby,32
nina melendez,32
austan goolsbee,32
john f. kennedy,32
anna:,32
smith,32
dick durbin,32
john silvia,32
javad zarif,32
castro,32
steve cohen,32
theill,32
michael milken,32
alison williams,32
herbert,32
ande,32
david stern,32
raymond james,32
♪ jonathan: old,31
♪  porsche,31
marissa mayer,31
tim barrow,31
george rusnak,31
isaac,31
ed robinson,31
peter.,31
dick:,31
matt brill,31
mervyn king,31
avis,31
m2,31
lulu chen,31
burkhard,31
katie stockton,31
jens stoltenberg,31
♪ lisa,31
michael darda,31
george magnus,31
jennifer jacobs,31
jacob frenkel,31
cooper,31
don jr.,31
al hunt,31
jan,31
jocelyn,31
mummy,31
mark cranfield,31
.30,30
mark mahaney,30
nigeria,30
matt phillips,30
mark mccormick,30
heidi heitkamp,30
loretta mester,30
leonardo da vinci,30
martin feldstein,30
melissa,30
haruhiko kuroda,30
lisa hornby,30
hyde,30
jeffrey sachs,30
kelvin,30
clark,30
austan,30
patty murray,30
stephen parker,30
anderson,30
alan crawford,30
tom barrick,30
larry ellison,30
westfield,30
knight,30
dan moss,30
jimmy,30
metadata,30
alan blinder,30
hurricane irma,30
salman abedi,30
susan rice,30
amazon,30
alphabet.,30
jeffrey immelt,30
weinberger,30
jean-paul,30
john mickelthwait,30
mahmoud abbas,30
cloud computing,29
hank greenberg,29
julien scholnick,29
donald j. trump,29
tucker,29
mongolia,29
jean,29
john thune,29
carson block,29
maria tadeo,29
broadcom,29
corey lewandowski,29
yalman,29
andrew sheets,29
hammond,29
lott,29
khalaf,29
♪ ♪ good morning,29
john conyers,29
peter kinsella,29
marco,29
betty:,29
roberts,29
john skipper,29
marc,29
rob portman,29
bennett,29
michael regan,29
mary,29
michael o'rourke,29
reid hoffman,29
mike riley,29
tom lee,29
kevin johnson,29
markup,29
wolfgang puck,29
♪ tom:,29
ethan harris,29
mark fields,29
xi jingping,29
gary cohn's,29
joe lieberman,28
jerod kushner,28
william lee,28
rucker,28
ray dalio,28
ivan,28
terry haines,28
j&j,28
javan sharif,28
jonathan karl,28
paul hickey,28
jean paul:,28
eli lilly,28
tom steyer,28
sarah huckabee sanders,28
grassley,28
foxboro,28
tom.,28
john paulson,28
peter hancock,28
phil donahue,28
johns,28
chair yellen,28
goodall,28
zanny,28
sergio marchionne,28
msci asia-pacific,28
hillary clark,28
aig,28
moynihan,28
jon moulton,27
ed gillespie,27
michelin,27
jim caron,27
nordstrom,27
henry:,27
bill bradley,27
brookfield,27
jane rosenthal,27
tim graf,27
juppe,27
dana hull,27
tim o'brien,27
charlie cole,27
reid,27
kati,27
square,27
steven barrow,27
dir,27
bin laden,27
bob gates,27
ofyou,27
onid,27
tina davis,27
h-1b,27
antonio,27
kevin whitelaw,26
michael shaoul,26
kumar,26
sinopec,26
jean-claude,26
brian armstrong,26
leon cooperman,26
ellen zentner,26
♪ michael:,26
♪ michael,26
richard blumenthal,26
bloomberg editor-in,26
pier carlo,26
david rosenberg,26
susan fowler,26
bashar al-assad's,26
alexander acosta,26
travis,26
robert mercer,26
charles,26
pharma,26
benjamin,26
chandra,26
amanda,26
harris,26
steve wozniak,26
lawrence,26
sanders,26
thei,26
jeff bell,26
cohn,26
paul newman,26
kevin walsh,26
murkowski,26
♪ bloomberg,26
jim chanos,26
ellen pao,26
themos fiotakis,26
bloomberg news,26
peter roskam,26
louis vuitton,26
citi,26
randall,25
♪ ♪ jonathan:,25
tim scott,25
♪  paris,25
kaufman,25
michael feroli,25
stephen macklow-smith,25
brooks,25
bloomberg first word news,25
steve engle,25
lululemon,25
chris wheeler,25
trey parker,25
bezos,25
gerald,25
bhp,25
matthew prince,25
bruce berkowitz,25
bob diamond,25
julian chillingworth,25
dick cheney,25
angela,25
♪ kevin,25
janice henderson,25
loretta lynch,25
george clooney,25
mullen,25
day;l,25
daniel,25
mauricio macri,25
simpson,25
howard:,25
martin luther,25
arlene foster,25
joerg,25
mao zedong,25
areng,25
alexander hamilton,25
paribas,25
mattel,25
rosenstein,25
juarez,24
krishna memani,24
organically,24
javier,24
sharpton,24
masayoshi son,24
baer,24
♪ kathleen:,24
moon jae,24
alaa,24
dan tarullo,24
david r.:,24
diageo,24
bloomberg tech's,24
roman,24
mohammad bin salman,24
rodrigo,24
graham-cassidy,24
steve young,24
paul gordon,24
gary clark,24
walgreens,24
blumenthal,24
sullivan,24
liu,24
scott bauer,24
garfield reynolds,24
soss,24
paul sweeney,24
turnbull,24
theor,24
alastair,23
simon thompson,23
paul manafort's,23
bloomberg daybreak,23
david malpass,23
jillian,23
jeff currie,23
bobby murphy,23
mario,23
bob dylan,23
ryan zinke,23
hans redeker,23
nelson mandela,23
rick lacaille,23
dick.,23
charley,23
angie,23
michael lewis,23
clegg,23
nick wadhams,23
narendra modi,23
peter ahlstrom,23
andrew mackenzie,23
miller,23
steen jakobsen,23
franklin templeton,23
matthew hornbach,23
david folkerts,23
ronald,23
jennifer epstein,23
iris,23
allen,23
jim keenan,23
sebagh,23
julian,23
chris collins,23
matthew martin,23
wall,23
henry kaufman,23
john studzinski,23
thiam,23
khanna,23
jeff curry,23
jeh johnson,23
halliburton,23
william wyler,23
thomas jordan,23
koch,23
martin luther king,23
ralph northam,23
♪ joanathan,23
matt campbell,23
jacob:,23
itt,23
stewart,23
john.,23
stan collender,23
maurice levy,23
joern wasmund,23
richard shelby,23
alan joyce,22
milton friedman,22
david c.,22
noel,22
catherine mann,22
john wayne,22
adam jonas,22
roger altman,22
robert hormats,22
youn,22
chart,22
khalid al-falih,22
tyler,22
khrushchev,22
susan wojcicki,22
michael mckey,22
michelle meyer,22
scott thiel,22
barnier,22
safari,22
mohammed barkindo,22
bin talal,22
emma ross thomas,22
chuck stevens,22
brexit bill,22
ward,22
daimler,22
timothy,22
joey,22
nick clegg,22
♪  u.s.,22
bill frist,22
roosevelt,22
joe weisenthal,22
joan lunden,22
li ka-shing,22
john lennon,22
mcdowell,22
bret,22
ruth david,22
joe quinlan,22
johnny,22
david lebovitz,22
brian wieser,22
roth,22
travis kalanick,22
maya,22
mark thompson,22
kai-fu lee,22
bob costa,22
kathleen gaffne,22
ruth porat,22
ryan,22
lisa coleman,22
jiayang,21
tom petty,21
pimm fox,21
cynthia,21
charles dumas,21
peter smith,21
james hodgkinson,21
george lucas,21
david inglis,21
jay y. lee's,21
greenberg,21
kelsey,21
roy,21
duncan smith,21
jens nordvig,21
isy,21
michael johnson,21
roger bootle,21
david lipton,21
mark halperin,21
mastercard,21
♪,21
♪ ♪ ',21
kevin hassett,21
mike collins,21
joe dimaggio,21
joe sullivan,21
roger goodell,21
calmer,21
john;,21
stephen isaacs,21
eric martin,21
alex deal,21
dennis gartman,21
martin lau,21
paul barrett,21
paul mortimer-lee,21
janet henry,21
charles dickens,21
david petraeus,21
evan hansen,21
norman lamont,21
rajoy,21
ackman,21
nick woodman,21
wojcicki,21
morrison,21
moon jae-,21
george herbert,21
mustier,21
sharyn o'halloran,21
jacob zuma's,21
tom farley,21
much.thank,21
assad,21
john templeton,21
magic johnson,21
li ka,21
george w. bush's,21
julia chesley,21
thethan,21
tom cole,21
hurricane maria,21
comcast,21
neil mackinnon,20
henry ford,20
harold hamm,20
jeremy,20
cheryl,20
portman,20
james damore,20
henry meyer,20
josh green,20
prince harry,20
dodd,20
rothschild,20
mitsubishi,20
bob mueller's,20
robert nardelli,20
mark martin,20
james cakmak,20
modi,20
bloomberg daybreak:,20
moritz kraemer,20
julius baer,20
jones hayden,20
mohammed bin salman,20
julie;,20
antonio guterres,20
dan gilbert,20
jeffrey rosenberg,20
robert e. lee,20
chris young,20
tom butters,20
hunt,20
falconer,20
karen handel,20
marty shanker,20
ford,20
michael o'leary,20
james madison,20
kong,20
graham allison,20
monica,20
robin lee,20
jane jacobs,20
david stringer,20
♪ alix:,20
jeff cucunato,20
al-assad,20
♪  good morning,20
jon stewart,20
ton,20
linda mcmahon,20
megan smith,20
thatcher,20
john stopford,20
oprah winfrey network,20
kevin systrom,20
scripps,20
george stevens,20
nick maroutsos,20
dave kamensky,20
steven mnuchin's,20
dennis swanson,20
marcos,20
david bonderman,20
michael solomon,20
david welsh,20
gilbert,20
hanna elliott,20
audi,20
andrew cuomo,19
bill mcnabb,19
jeff glor,19
adam marshall,19
wynn,19
♪ ♪ julie:,19
jens weidmann,19
jeff koons,19
martin schultz,19
brian fowler,19
mike novogratz,19
tidjane thiam,19
jay-z,19
kandel,19
galy,19
jim justice,19
marc chandler,19
♪ tracy,19
mike moore,19
jeffrey gundlach,19
liz ann,19
rubenstein,19
michael bell,19
joe pesci,19
jack ma's,19
joern,19
bobby kotick,19
andy card,19
luke ellis,19
hass,19
sandberg,19
eric clapton,19
jason furman,19
donald john trump,19
michael hayden,19
david clark,19
hackett,19
joseph stiglitz,19
bob dudley,19
paul christopher,19
lo,19
gary clark jr.,19
♪ chris,19
chao,19
mark carney's,19
al-nusra,19
michael mckee's,19
marvin barth,19
liquidity,19
rivlin,19
♪ york,19
bill clinton's,19
sergio ermotti,19
jim barrineau,19
jackie,19
jeff bezos's,19
john rubenstein,19
david miliband,19
bloomberg chief,19
steve bannon's,18
eu leaders,18
pichai,18
g.m,18
thomas watson,18
bill belichick,18
eric hippeau,18
john ford,18
osmar,18
honda,18
feldstein,18
john taylor's,18
alex.,18
valentin marinov,18
yang,18
brian chesky,18
jordan fisher,18
wagner,18
battle,18
michael brown,18
john kelly's,18
david purdue,18
cory booker,18
mark okada,18
takata,18
anderson cooper,18
henry fernandez,18
john mccain's,18
nick;,18
caitlin meehan,18
valerie jarrett,18
anita hill,18
clarence thomas,18
manuel noriega,18
van hollen,18
carr,18
thomas friedman:,18
nuñez,18
gina miller,18
mark rutte,18
abdullah,18
aubrey,18
penn,18
charles li,18
robin niblett,18
yen,18
andy rubin,18
george mitchell,18
told bloomberg,18
patty,18
john butler,18
chad thomas,18
jim clapper,18
neil gorsuch's,18
♪  is,18
bob bright,18
mubarak,18
mark twain,18
mckenzie,18
mobius,18
tom leighton,18
hassan rouhani,18
amin.,18
samuel,18
noble,18
john stumpf,18
jim glassman,18
michael cuggino,18
-39,18
bob casey,18
bob ferguson,18
james.,18
halpenny,18
dean turner,18
jeff staley,18
finn,18
jeffrey lacker,18
ross thomas,18
paul de grauwe,18
vc,17
greg clark,17
joyce,17
dyson,17
ray,17
tim kaine,17
nadella,17
lockheed martin,17
graham wheeler,17
keene,17
musk,17
mouse,17
jeff mccracken,17
javier blas,17
innie,17
hose,17
james baldwin,17
jgb yields,17
john dowd,17
david merritt,17
graham windham,17
pascrell,17
max levchin,17
mike mullen,17
eric balchunas,17
clayton,17
bob janjuah,17
dan ammann,17
jana,17
park geun,17
neil atkinson,17
bloomberg headquarters,17
scott garrett,17
jim ellis,17
♪ ♪ alisa,17
karen bradley,17
john yarmouth,17
raymond,17
korda,17
erik schatzker's,17
jeffrey goldberg,17
dan senor,17
jordyn,17
john paul,17
simon french,17
paul quinsee,17
michael cannon,17
corey johnson,17
gordon,17
dreamer,17
colin kaepernick,17
onre,17
amr el-garhy,17
andrew left,17
david perdue,17
bill lee,17
morgan,17
arey,17
lavrov,17
morawiecki,17
doris,17
russell wilson,17
stephen caprio,17
david cameron's,17
joshua green,17
russell,17
chris coons,17
acosta,17
barney,17
max abelson,17
abbas,17
thewe,17
zac,17
kevin logan,17
