PERSON,Count
tom,25605
bloomberg,24145
jonathan,18618
lisa,13784
david,9752
kailey,3826
biden,3740
putin,3627
kathleen,2415
vladimir putin,2252
paul,2172
jay powell,1901
matt,1863
michael,1630
jonathan ferro,1621
john,1517
anna,1516
powell,1431
tom keene,1418
boris johnson,1375
lisa abramowicz,1335
chang,1183
jonathan:,1173
mike,1161
taylor,1138
yvonne,1133
brian,1058
vonnie,1046
♪ ♪,847
golo,838
covid-19,835
guy johnson,817
joe biden,810
elon musk,802
maria,735
maria tadeo,732
stephen engle,732
joe,689
jerome powell,684
su keenan,653
sam,637
vonnie quinn,626
chris,600
johnson,599
lisa mateo,589
larry,555
sam bankman-fried,554
david westin,551
jamie dimon,540
dan,527
michael mckee,514
christine lagarde,514
abigail,510
donald trump,469
nancy,465
james,446
peter,446
max,441
mark crumpton,438
emmanuel macron,419
jack,410
elizabeth,409
lisa:,409
katie,407
janet yellen,402
tim,398
matt miller,383
alex,379
xi jinping,364
rishi,351
♪ david,348
mark zuckerberg,348
steve,341
juliette saly,330
sarah,321
ed ludlow,321
andrew bailey,319
jim,317
eu,314
andrew,313
mary daly,307
mike mckee,293
laura wright,293
jeff,291
ben,291
♪ david:,285
jon,254
zelensky,253
eric,252
garfield reynolds,248
caroline hyde,242
martin,238
laura,237
mike wilson,232
twitter,231
paul allen,229
john:,226
george,225
tim cook,222
jim bullard,222
macron,218
ken,212
patrick,210
thomas,206
♪ s is,205
anne-marie,204
bill dudley,203
haslinda,196
dana,194
jason,192
chair powell,190
jeffrey,190
abigail doolittle,187
lee,186
enda,182
anna edwards,181
robert,181
john lee,180
joe manchin,180
darren,179
♪ yvonne:,179
♪ kriti,177
caroline,177
♪ jonathan:,175
xi,174
kevin,173
jon:,172
warren,169
♪ jonathan,167
william,166
jake sullivan,165
jennifer,164
kerry,164
neil,161
alix,160
jon erlichman,160
kim,158
nancy pelosi,157
su,157
meta,156
jack dorsey,155
andrea,155
jeremy hunt,155
jackson hole,154
joe mathieu,153
sharon,153
david:,153
kathy,153
charlie,152
♪ kailey,149
enda curran,149
andy,147
mark cudmore,145
jordan,145
diane,142
vladimir putin's,141
elizabeth ii,139
sonali basak,138
erik,137
sheryl sandberg,136
q4,136
alan,135
jeff bezos,134
garfield,134
clinton,131
♪ lisa,131
ray,129
anthony,129
christopher,128
damien,128
rick,126
craig,126
jamie,125
richard,125
♪ anna,124
mohamed el-erian,121
kim jong-un,119
mark cranfield,117
john williams,117
mark,117
kuroda,117
erdogan,117
nancy pelosi's,116
leigh-ann,115
♪ matt,115
george:,115
j.p.,113
brian moynihan,112
von der leyen,111
♪ ♪♪,109
julia,108
boris johnson's,107
mark gurman,105
bob,104
paul volcker,103
michelle,103
bailey,103
volodymyr zelenskyy,102
ed,102
ron,100
elon musk's,100
ross,98
ron desantis,98
joanna,98
angi,98
kailey leinz,98
carl,97
gina martin,95
♪♪,94
♪ kathleen:,93
jay powell's,93
zuckerberg,92
moderna,92
austin,92
dr.,90
luke,89
ron:,89
ira jersey,89
david solomon,89
tom:,88
marvin,88
nick,88
kriti gupta,86
tom mackenzie,86
james bullard,85
alex webb,85
chris waller,84
williams,84
emma o'brien,83
shonda,83
murthy,82
scott morrison,82
yousef,81
david rubenstein,81
joseph,81
matthew,81
ken griffin,81
kevin mccarthy,80
lizzy,80
alphabet,80
musk,79
diana,79
anne,79
louis fed,79
bloomberg surveillance,79
john kerry,78
chuck schumer,78
anastasia,78
kwasi kwarteng,77
heidi,77
andrew:,76
bob chapek,76
elizabeth warren,76
zelenskyy,75
charles iii,75
bruce,74
hannah,74
kamala harris,73
jack ma,73
simon,73
eric adams,73
charlie evans,72
cheney,72
dave,71
ruth,71
joe rogan,70
milley,70
chuck,70
bitcoin,69
stephen,69
speaker,68
kishida,68
tony,67
loretta mester,67
francine lacqua,67
margaret,66
john kirby,65
gary gensler,65
justin trudeau,65
ariel,64
phil,64
jane foley,64
david ingles,64
romaine bostick,64
charles evans,64
peter oppenheimer,64
brown,63
joe biden's,63
madison,63
scott minerd,62
paul dobson,62
kathy jones,62
kashkari,62
omicron,62
jonathon,62
♪ jon,62
jari,61
mitch mcconnell,61
u.n,61
ursula von der leyen,60
janet,60
linda,60
♪ ed:,60
