PERSON,Count
putin,4512
chang,4243
bloomberg,3973
cory johnson,2820
adam johnson,2331
tom keene,2160
david,2062
vladimir putin,1896
tom,1839
janet yellen,1824
obama,1643
john,1542
johnson,1507
hans nichols,1487
erik schatzker,1480
larry,1327
matt miller,1318
paul,1312
mike,1311
peter cook,1227
caroline hyde,1211
jon erlichman,1170
michael,1160
betty liu,1126
clinton,1109
mark zuckerberg,1075
carl icahn,980
tim cook,974
steve,966
john kerry,962
chris,947
hillary clinton,919
jeff,852
bloomberg west,807
bush,806
angela merkel,800
bloomberg west',787
charlie,762
marijuana,762
mark crumpton,761
phil,760
♪  good morning,749
jonathan ferro,701
matt,685
kerry,672
david cameron,660
peter,656
mark barton,654
anna edwards,640
warren,626
bill clinton,624
tim,616
john boehner,608
♪ ♪,606
bobby,591
jim,587
pimm fox,578
michael mckee,558
jpmorgan,539
eric,533
mark carney,528
jack,526
bill ackman,519
jonathan tisch,502
joe,501
jack ma,483
chris christie,483
brendan greeley,470
larry ellison,465
jeff bezos,447
jeb bush,446
kevin,445
sam,431
bloomberg west.,423
richard branson,411
rupert murdoch,410
martin,400
ben bernanke,389
guy johnson,370
tom steyer,369
margaret,368
bill gross,366
elliott gotkine,363
david tweed,361
john chen,355
jamie dimon,353
melinda,350
brian,342
eric schmidt,341
margaret carlson,341
carl,340
twitter,336
rand paul,333
reagan,333
alex,325
erik,324
taylor,315
zuckerberg,313
bill,310
john mccain,309
michael bloomberg,308
hans,305
julie hyman,292
su keenan,288
eric cantor,288
mike mckee,275
jonathan,275
sam grobart,274
eu,272
paul allen,271
elliott,270
mitt romney,265
chuck hagel,264
mitch mcconnell,260
adidas,259
lee,256
david kirkpatrick,254
sheldon adelson,254
nixon,253
dre,251
ben,246
maliki,240
paul kedrosky,236
max,236
adam,230
rachael,230
george,230
erdogan,228
robin williams,227
apps,225
john dawson,225
joe biden,223
mike bloomberg,222
mark andreessen,221
alan mulally,220
harry reid,220
dick costolo,219
dr.,216
bloomberg tv,215
alan,214
netanyahu,211
joseph,208
richard,206
jack lew,206
ronald reagan,206
jimmy,204
bloomberg businessweek,203
dan,196
elon musk,194
julianna goldman,191
dave,185
stephen engle,184
robert,183
edward snowden,183
steyer,183
christine lagarde,182
madison,181
lebron james,181
marc benioff,180
george osborne,178
john malone,178
michael brown,177
elizabeth warren,177
benjamin netanyahu,176
peter thiel,175
steve ballmer,174
sheryl sandberg,174
jerry,172
alan krueger,172
barry,170
george w. bush,170
george bush,167
kennedy,165
bill gates,164
lloyd blankfein,163
cristina alesci,163
mark,163
trish regan,163
james,161
george soros,158
god,158
♪,155
anna,154
eric holder,153
ken,153
janet yellen's,152
dropbox,152
