Year,Network,NORP,Count
2021,FBC,democrats,18625
2021,FBC,american,16709
2021,FBC,americans,13764
2021,FBC,republicans,10271
2021,FBC,chinese,7017
2021,FBC,republican,6894
2021,FBC,democrat,5234
2021,FBC,european,1872
2021,FBC,afghan,1714
2021,FBC,russian,1488
