Year,Network,NORP,Count
2023,CNBC,chinese,5531
2023,CNBC,american,4297
2023,CNBC,european,2751
2023,CNBC,republicans,2522
2023,CNBC,americans,1840
2023,CNBC,democrats,1619
2023,CNBC,republican,1204
2023,CNBC,russian,995
2023,CNBC,german,794
2023,CNBC,israeli,688
