Year,Network,NORP,Count
2017,CNBC,american,7509
2017,CNBC,republicans,5664
2017,CNBC,european,4114
2017,CNBC,democrats,3866
2017,CNBC,chinese,3369
2017,CNBC,republican,3296
2017,CNBC,americans,2549
2017,CNBC,russian,2123
2017,CNBC,french,2068
2017,CNBC,german,1645
