Year,Network,NORP,Count
2012,MSNBC,republicans,27655
2012,MSNBC,republican,25900
2012,MSNBC,american,20783
2012,MSNBC,democrats,14632
2012,MSNBC,americans,13134
2012,MSNBC,democrat,3107
2012,MSNBC,democratic,2554
2012,MSNBC,african-american,1780
2012,MSNBC,hispanic,1680
2012,MSNBC,muslim,1483
