PERSON,Count
neil,18300
maria,17929
david,11831
melissa,6459
cheryl,5797
kennedy,5366
donald trump,4636
♪ ♪,4069
jeff,3802
paul,3627
hillary clinton,3625
trump,3468
mike,3303
nancy,2810
john,2493
clinton,2469
bush,2388
putin,2301
kim jong-un,2172
dagen,2038
maria bartiromo,2035
charlie,1594
reagan,1397
lauren,1374
chuck schumer,1367
james comey,1364
larry kudlow,1339
kim,1303
robert mueller,1278
michael,1179
peter strzok,1176
mark zuckerberg,1156
larry,1102
kevin,1093
vladimir putin,1082
susan,1039
chris,1019
charles,968
michael cohen,962
elizabeth,948
kim jong,924
brian,901
hillary,899
mitch mcconnell,877
joe,874
matt,871
steve,849
ford,829
paul ryan,827
obama,811
president,799
charlie gasparino,796
bill clinton,788
adam,787
jack,774
trulicity,765
tom,759
ronald reagan,741
gregg,736
jay powell,710
george w. bush,693
john bolton,685
marijuana,683
zuckerberg,671
nancy pelosi,666
jeff sessions,630
warren,617
elizabeth warren,616
bernie,606
david asman,600
charles payne,588
peter navarro,587
andrew mccabe,580
jonathan,579
john mccain,578
ashley,563
ken,562
rick,558
jim,557
edward lawrence,553
sarah sanders,553
james freeman,550
sarah,549
lisa page,546
tim,541
peter,538
vascepa,524
dan,514
napolitano,506
jim jordan,503
jim comey,499
rudy giuliani,489
jeff bezos,486
tim cook,481
jason,472
jerome powell,471
christopher,466
flynn,463
angela merkel,458
gary,456
xeljanz xr,455
steve mnuchin,454
rick scott,454
devin,454
comey,452
steve bannon,449
gerri willis,440
jack keane,434
james,433
jamie dimon,432
andrew napolitano,425
scott,421
mnuchin,421
chairman,411
graham,401
kevin mccarthy,401
john brennan,400
powell,395
lee,388
god,387
wilbur ross,386
christopher steele,385
stevens,384
susan li,382
hillary clinton's,376
brett,375
ron desantis,370
george h.w.,367
joe biden,366
eric,359
ben,354
vladmir putin,349
lauren simonetti,348
chuck grassley,347
anoro,345
rand paul,345
liberty ♪,342
john kelly,339
xi,339
blake,336
phil,336
melissa francis,335
tammy,334
macron,331
susan collins,328
mike pence,320
craig,320
alexandria ocasio-cortez,320
rod rosenstein,318
scholl,316
max,316
ashley webster,315
jared max,312
fisher,309
bernie sanders,305
lindsey graham,303
zicam,302
bolton,302
edward jones,299
elon musk,296
dagen mcdowell,294
steven mnuchin,293
schumer,291
chuck,289
kelly,288
mcconnell,287
nixon,287
jpmorgan,283
sarah huckabee,279
usaa,278
robert,278
jardiance-,273
sam,271
bob mueller,270
joe manchin,268
paul manafort,268
mike murphy,267
colin kaepernick,262
janice dean,261
barbara bush,261
michael flynn,261
john kerry,259
john roberts,256
jerry brown,255
mueller,254
cohen,254
phil flynn,254
crowne plaza,252
kristina,250
adam shapiro,247
♪ ♪ ♪,247
martha,244
doug,243
baker,243
chris farrell,242
dr.,241
karl,240
mick mulvaney,240
robert mueller's,238
justin trudeau,234
lou,233
gary cohn,232
karen,232
blasey ford,231
scott martin,230
anoro.',229
john cox,229
andy,227
dan henninger,226
jamie,225
deirdre bolton,225
lebron james,225
mitt romney,222
taylor,221
kevin brady,219
kristina partsinevelos,219
loretta lynch,218
kevin kelly,216
johnson,212
alan,211
bill nelson,211
jessica,211
erdogan,209
carl,208
kellyanne conway,207
marco rubio,207
giuliani,206
gordon chang,200
jim acosta,199
andrew cuomo,198
jones,197
lee carter,196
sheryl sandberg,196
moon,195
tom brady,193
bob goodlatte,191
gary kaltbaum,191
dave,191
austin,190
andy biggs,187
apps,187
andrew gillum,186
dick durbin,185
oprah,183
maria bartiromo's,182
nicole,182
wolf,181
♪ maria,180
george bush,179
bob massi,178
roger,177
jack dorsey,177
mccain,177
maria:,176
john layfield,176
whoooo,172
tracee carrasco,171
billy graham,171
gerri,171
ross,171
eu,171
trumps,170
emmanuel macron,169
nelson,168
tammy bruce,168
patrick,167
jonathan hoenig,166
voya,165
jerry,164
alan dershowitz,164
steve hilton,162
connell,162
elizabeth macdonald,161
♪ neil,160
martin,160
anthony kennedy,159
lisa murkowski,159
kamala harris,158
sebastian gorka,158
robert lighthizer,157
lawrence jones,155
kim jong-un's,154
lisa,154
maria.,153
george soros,153
don,151
ms-13,149
♪ hawaii,149
xi jinping,148
brilinta,148
mccarthy,148
grassley,147
james mattis,146
kristin,145
jfk,144
kevin hassett,144
jamal khashoggi,142
eric holder,142
jon hilsenrath,142
edward,140
brett kavanaugh,140
david:,139
michael goodwin,139
michael avenatti,136
jared kushner,136
watson,136
@loudobbs,136
laura,134
trish regan,134
gregg jarrett,133
janet yellen,132
orrin hatch,131
george,131
bloomberg,130
william,130
michael horowitz,130
donald j. trump,129
kanye west,128
madison,128
karl rove,127
barry murrey,126
jimmy carter,126
john kennedy,125
gary b. smith,124
bob corker,123
jesus,123
jordan,123
brad blakeman,121
brady,120
anthony,120
boris johnson,120
emphysema,120
alphabet,119
james clapper,119
tom fitton,119
blake berman,118
monica lewinsky,118
oprah winfrey,117
bexsero,117
coricidin hbp,117
howard kurtz,117
brian kilmeade,117
harry reid,116
cynthia nixon,116
kim kardashian,116
kohl,116
laura bush,115
mike lee,114
charles schwab,114
claire mccaskill,114
bob barnett,114
richard nixon,113
lou dobbs,113
donald trump's,113
bob,113
bill,112
david nelson,112
mark meadows,111
steve forbes,111
scott pruitt,110
dick cheney,109
michael cohen's,109
keytruda,107
jim mattis,107
blake burman,106
nick,106
ron,106
badda boom,106
dick,105
brenda,105
harley davidson,105
robert wolf,105
secretary,104
howard,103
crown prince,102
benjamin netanyahu,102
susan lee,102
bryan,101
mohammed bin salman,101
twitter,101
trish,101
heartburn,100
sally,100
mcadoo,100
lebron,100
jack hough,100
ben stein,99
mm,99
ralph,99
adam johnson,98
ed,98
brexit,98
robert kaplan,97
paul krugman,97
mark warner,97
mark,97
rex tillerson,96
davis,96
durbin,96
susan rice,96
alex,95
carter,95
harry,95
dan coats,95
leon,95
tesla,94
diane,94
mike baker,94
james comey's,94
williams,93
bashar al-assad,93
pichai,93
gary b.,93
catherine herridge,93
charlie kirk,93
al,92
kim strassel,92
michael wolff,92
jackson,91
dennis gartman,91
john lonski,91
andrew mccarthy,91
juan,90
roseanne barr,90
jonas,90
dennis,90
mary barra,90
sheila,89
koch,89
murphy,89
shelee,89
james baker,89
howard schultz,88
joan lunden,88
steve scalise,88
larry ellison,88
netanyahu,87
george herbert,87
bret baier,86
jason chaffetz,85
clarence thomas,85
sup,84
martha maccallum,84
teddy,84
thomas,83
scalia,83
c. hep,83
musk,83
elliot,82
kerry,82
robin,81
richard,81
aaron,81
john deere,81
goodlatte,81
nah,81
bob menendez,81
barr,81
stephen mnuchin,81
michelle obama,80
nikki haley,80
glenn simpson,80
kyle,79
charles:,79
doug schoen,79
andy mccabe,79
trey gowdy,79
john dowd,79
brian roberts,79
kanye,78
brian kemp,78
richie,78
wendy,78
phil mickelson,78
paul ryan's,78
jeb bush,78
liz,77
mccabe,77
ed rollins,77
jamie colby,76
ken jacobus,76
heidi heitkamp,76
alex jones,76
michelle,75
john ratcliffe,75
marc siegel,75
nigel farage,75
todd horowitz,75
sydney powell,74
cory booker,74
roberts,74
christina,74
♪ lauren,73
valerie,73
george washington,73
charlie brady,73
martha stewart,73
barry,73
joe crowley,72
jeanine,72
louie gohmert,72
kudlow,72
bob nardelli,72
scott walker,71
betsy,71
maduro,71
stuart varney,71
gorka,71
rupert murdoch,71
brunson,71
mark penn,71
joe lieberman,70
alan greenspan,70
christine ford,70
kayleigh mcenany,70
barbara,70
manafort,69
lindsay graham,69
christopher bedford,69
adam lashinsky,69
adam klotz,68
dean,68
deirdre,68
brian brenberg,68
bruce orr,68
robert de niro,68
michael pillsbury,68
keane,68
strzok,67
rosenstein,67
theresa,67
webster,67
douglas,67
jimmy kimmel,67
george papadopoulos,66
brett kavanaugh's,66
bill mcgurn,66
andrew brunson,66
mary,66
dorsey,66
jerry nadler,65
joe digenova,65
david stockman,65
gore,65
andrew,64
ken paxton,64
lawrence,64
senator,64
phil keating,64
chris bedford,63
andy mccarthy,63
jerome corsi,63
christma,63
luke,62
malo hutson,62
bill cassidy,62
mark zuckerberg's,62
ken starr,62
james.,62
jerry jones,62
mollie tibbetts,62
jeanine pirro,61
john:,61
uncle sam,61
liz peek,61
rick perry,61
parker,61
kirstjen nielsen,60
abe,60
bill de blasio,60
corey booker,59
gavin newsom,59
chris hogan,59
brandon judd,59
lanny davis,59
acosta,59
nikolas cruz,59
michael moore,59
bob woodward,59
julie swetnick,59
tom perez,58
douglas high,58
carla,58
alex azar,58
peter king,58
cambridge analytica,58
john cornyn,57
daniel jacob,57
glen simpson,57
chris collins,57
jd power,57
kaepernick,57
♪ kennedy,57
tim ryan,57
kayleigh,57
ron johnson,56
sullivan,56
john flannery,56
jimmy,56
rubio,56
michael wolf,55
brad,55
katy,55
anita hill,55
tom villa,55
prince harry,55
david bossie,55
sarah carter,55
jack brewer,55
john.,54
murkowski,54
al gore,54
carr,54
tom reed,54
margaret thatcher,54
sarah huckabee sanders,54
kevin kevin kevin kevin kevin kevin kevin kevin kevin kevin,53
♪ ♪standin,53
gina loudon,53
corey lewandowski,53
varney,53
dave brat,53
katie,52
monica,52
deneen borelli,52
dennis woloshuck,52
michael bloomberg,52
doug jones,52
♪ liberty,52
martin luther,52
chris christie,52
peter morici,52
pope francis,51
ann coulter,51
mike flynn,51
trudeau,51
joshua,51
♪ melissa,51
jack welch,51
antwan,51
dean heller,50
michelle wolf,50
chris wallace,50
khashoggi,50
jillian,50
dianne,50
lyndon johnson,50
linda mcmahon,50
chris stirewalt,50
john boehner,50
tim anderson,50
pence,49
mac,49
harris,49
andy puzder,49
mitchell,49
pelosi,49
mark sanford,49
chad,48
stacey abrams,48
mark cuban,48
hadley,48
greg abbott,48
william la jeunesse,48
serena williams,48
peter doocy,48
kevin johnson,48
pompeo,47
josh,47
smg,47
brown,47
gorbachev,47
gowdy,47
nicolas maduro,47
steele,47
paul gigot,47
ralph peters,46
ryan zinke,46
ronnie jackson,46
dana,46
allen west,46
matt whitaker,46
danny,46
bruce ohr,46
linda,46
jessica tarlov,46
henry mcmaster,46
ronny jackson,46
kim jung-un,46
juan williams,46
john thune,46
raymond james,46
lee zeldin,46
nicodermcq,46
sam davis,45
boyd,45
erg...i'm,45
romney,45
jack ma,45
tom homan,45
weli,45
kavanaugh,45
john mccain's,45
nellie,45
kevin kelley,45
ron desantos,45
castro,45
anna,45
jeb,44
dennis miller,44
carol roth,44
lisa paige,44
george h. w. bush,44
candace owens,44
rachel mitchell,44
ruth,44
robert jeffress,44
horowitz,44
terry,44
saddam hussein,43
pete hegseth,43
devin nunes,43
jeffrey,43
ronna mcdaniel,43
dan mitchell,43
michael block,43
sidney powell,43
huma abedin,43
richard fowler,43
richard branson,42
a.i.,42
jim baker,42
gordon,42
jennifer,42
carson,42
bill cosby,42
michael jordan,42
sessions,42
bob mueller's,42
alphabet google,41
john james,41
bannon,41
rudy guliani,41
biden,41
blumenthal,41
u.n,41
joe concha,41
tucker carlson,41
kellyanne,41
betsy mccaughey,41
shah gilani,41
phil murphy,41
carl icahn,41
li,40
samantha bee,40
john foley,40
nancy pelosi's,40
benjamin franklin capturedkey,40
cheney,40
warren buffet,40
katrina pierson,40
xi.,40
mitch rochell,40
steve moore,40
tim scott,40
ben bernanke,40
kelsey,39
william barr,39
mollie,39
greenspan,39
michael lee,39
jon,39
senator grassley,39
jonathan hunt,39
russell,39
richard burr,39
matthew whitaker,39
brennan,39
alice,39
john kasich,39
danny o'connor,39
♪ david:,39
roger stone,39
jeff paul,38
i'start,38
greg jarrett,38
elizabeth mcdonald,38
lou barletta,38
peter strzok's,38
♪ whoooo,38
weinstein,38
patrick morrissey,38
jesus christ,38
joseph,38
raymond kethledge,37
hardiman,37
dustin johnson,37
cindy hyde,37
jon kyl,37
ellis,37
david bruno,37
steve wynn,36
owens,36
♪ argh,36
mulvaney,36
donald trump jr.,36
elaine chao,36
keith ellison,36
tom fenton,36
alexander graham bell,36
dennis rodman,36
david shulkin,36
tim carney,36
thomas homan,35
roger goodell,35
van hipp,35
john;,35
gina,35
betsy mccoy,35
schwab,35
x1,35
newt gingrich,35
arthur,35
coney barrett,35
thomas hardiman,35
sam nunberg,35
ronald regan,35
margaret,35
kevin corke,35
u.n.,35
gina haspel,35
dan.,35
jr.,35
don lemon,35
jarome powell,35
jim comey's,35
speaker,35
osama bin laden,35
joe arpaio,34
ronald reagan's,34
eric schneiderman,34
lamb,34
bill maher,34
jim carrey,34
murdoch,34
william lajeunesse,34
douglas holtz-eakin,34
rod rosenstein's,34
taltz,34
hurricane michael,34
tom cotton,33
jenna,33
dana rohrabacher,33
glenn,33
jason rotman,33
♪ maria:,33
♪ expedia,33
bin laden,33
mitch roschelle,33
duncan hunter,33
shaw,33
bill gavin,33
jim acosta's,33
kong ♪,33
roy moore,33
matt rosendale,33
keith fitz-gerald,33
♪ ♪ 2000 hours,33
joe rogan,33
chuck schumer's,33
gary cohn's,32
ron paul,32
ramirez,32
sebastian,32
larry kudlow's,32
gerry,32
tom pritchard,32
hirono,32
martha mcsally,32
prime,32
jonathan.,32
ari fleischer,32
bill richardson,32
miralax,32
jehmu greene,32
lucy,32
peter fonda,32
elon musk's,32
james bond,32
siegel,32
brian brendberg,32
roger williams,32
nielsen,32
deborah ramirez,32
ben carson,32
aretha franklin,32
justice kennedy,31
buck sexton,31
peter brookes,31
dr barton,31
tim kaine,31
bobby,31
emannuel macron,31
ed lawrence,31
betsy devos,31
mary kissel,31
harry truman,31
moon jae,31
chris stewart,31
albert,31
gary cohen,31
george h.w. bush,31
hamilton,31
robert charles,31
david cameron,31
fred fleitz,31
kate steinle,31
amazon,31
bob iger,31
john tester,31
maria;,31
john huber,31
bob dole,31
abraham lincoln,31
devin nunez,31
jerry baker,31
de blasio,30
shelia,30
courtney mckinney,30
peter thiel,30
