PERSON,Count
mitt romney,34598
martha,17239
jenna,16317
eric,16148
romney,15680
obama,13500
brian,13275
neil,10960
gregg,10346
bill,10091
chris,9956
rick,9526
dana,9482
mike,9338
bush,8613
dave,7606
♪ ♪,7438
rick santorum,7342
john,6961
steve,6499
andrea,5724
paul,5243
ron paul,4833
jamie,4647
clinton,4166
paul ryan,3988
bill clinton,3634
mitt romney's,3411
jeanine,3248
reagan,2909
hillary clinton,2717
joe,2662
george zimmerman,2586
joe biden,2586
peter,2527
john mccain,2506
harris,2464
eric holder,2397
bin laden,2193
ronald reagan,2009
sarah palin,1961
david,1844
trayvon martin,1794
harry reid,1751
john edwards,1716
jon:,1654
carl,1639
jon,1596
george w. bush,1571
jonathan,1567
marco rubio,1565
bill o'reilly,1530
tom,1527
god,1518
rick perry,1503
jay carney,1402
george bush,1397
michael,1360
jack,1355
osama bin laden,1340
arthur,1234
nancy,1212
scott walker,1205
john roberts,1204
chris wallace,1190
martin,1188
kelly,1180
carl cameron,1170
ed henry,1168
zimmerman,1112
juan,1095
v8 v-fusion,1073
james holmes,1053
bob,1046
patti ann,1044
santorum,1013
jim,979
randy,969
charles krauthammer,951
clayton,946
karl,944
larry,938
jimmy carter,933
ainsley,925
chris christie,917
karl rove,908
max,907
kennedy,898
tim,878
peter doocy,876
andy,873
jon scott,871
jesus,865
juan williams,863
bobby,856
donald trump,855
usama bin laden,834
lifelock,834
ann romney,828
matt,825
brenda,819
john boehner,818
brian terry,810
usaa,803
marijuana,794
newt gingrich,783
john bolton,771
elizabeth,770
doug,766
napolitano,759
whitney houston,757
andy levy,746
peterson,733
david axelrod,726
bret baier,721
tim tebow,715
dana perino,712
biden,709
kyle,694
bret,685
patti ann:,671
benjamin netanyahu,667
michelle obama,664
president,663
cymbalta,663
bill maher,663
lee,660
jerry,658
maria molina,656
netanyahu,640
charlie,635
phil,625
paul ryan's,623
jeff,599
mubarak,597
putin,594
dr.,593
william,588
mitt,587
warren,584
ben,581
jeb bush,577
dan,571
alan,567
john kerry,566
roberts,563
dick morris,562
james rosen,561
nixon,553
catherine herridge,545
jennifer griffin,544
barak obama,526
jonathan hunt,518
michele bachmann,518
jenna lee,518
rubio,518
george,517
steve brown,512
james,512
susan rice,510
anna,508
juliet,507
joey,505
eric bolling,505
taylor,500
john stossel,497
monica,493
martha maccallum,491
terry,491
al gore,487
cheney,483
rick folbaum,479
mccain,476
laura ingraham,473
dick cheney,469
mike tobin,459
kim,458
johnson,455
smith,454
bloomberg,447
john:,441
matelas,438
chuck,438
staying,435
barak,419
robert,415
rasmussen,409
arthel,409
kevin,407
george zimmerman's,406
steve centanni,406
rick reichmuth,405
phil keating,403
leon,403
rick santorum's,402
elizabeth warren,398
bashar al-assad,397
jim angle,387
davis,387
bernie goldberg,387
bernie,382
scholl,380
edwards,380
peter johnson,379
sally,379
keith,379
pat,377
chris stevens,373
speaker,372
doug mckelway,365
emphysema,364
jennifer,363
anthony,359
freestyle lite,358
bob beckel,355
janice dean,354
scott brown,354
scalia,352
dennis miller,352
♪ ♪ ♪,350
jon huntsman,349
peter king,342
david lee miller,341
andrew young,340
jfk,338
nancy pelosi,336
ainsley earhardt,335
gore,335
al sharpton,333
allen west,328
george clooney,328
larry sabato,328
greg,324
tucker,323
michael phelps,322
patrick,322
ben bernanke,321
maria,320
x310,319
tom barrett,318
monica crowley,317
jesse jackson,316
judy,315
steve harrigan,309
chris stirewalt,308
bill schulz,308
joe trippi,307
harry,306
kofi annan,303
william la jeunesse,303
hillary,301
scott rasmussen,300
stan,300
jay leno,299
cheryl,298
richard nixon,297
boehner,296
michelle,296
jamie colby,294
scott,294
molly henneberg,294
stevens,293
brian kilmeade,290
raymond james,290
ahmadinejad,290
steve doocy,290
mary katharine,290
issa,290
al-awlaki,288
hormuz,287
harris faulkner,282
adam housley,282
darrell issa,281
trayvon martin's,280
diane,279
sam,274
jr.,273
jerry sandusky,272
christopher,267
carter,267
stuart varney,267
rick scott,266
george washington,265
michelle malkin,262
michael bloomberg,262
oprah,262
janet napolitano,260
