PERSON,Count
♪ ♪,29589
brian,28013
joe biden,28006
biden,27227
steve,25832
ainsley,23406
dana,21983
jillian,13167
john,12159
martha,11393
mike,11382
harris,11089
neil,10690
♪♪,9547
donald trump,9274
joe,9017
covid-19,8522
kamala harris,7652
chris,6756
nancy,5829
eric,5607
dr.,5022
lawrence,4697
♪ liberty,4677
tucker,4599
pete,4477
usaa,4406
jen psaki,4323
andrew cuomo,4191
joe biden's,3918
david,3735
putin,3599
fauci,3359
joe manchin,3202
jesse,3158
jeanine,3147
paul,3030
maria,2970
god,2843
dan,2787
arthel,2779
larry,2593
otezla,2552
peter doocy,2420
laura,2385
vladimir putin,2241
george floyd,2230
kevin,2206
chuck schumer,2119
ron desantis,2119
max,2084
jedediah,2004
tammy,2001
ben,1956
rick,1945
matt,1924
peter,1878
jason,1829
kevin mccarthy,1791
mitch mcconnell,1757
cheney,1745
xiidra,1718
bush,1653
milley,1602
kyle,1569
trump,1557
martin,1536
john kerry,1495
bret,1460
nancy pelosi,1459
tucker carlson,1457
greg abbott,1445
jonathan,1439
michael,1396
john roberts,1372
gavin newsom,1367
kim,1363
hillary clinton,1362
clinton,1357
chris cuomo,1334
tom,1279
laura ingraham,1271
bernie,1260
tim scott,1238
simparica trio,1216
jeff,1208
joe concha,1205
dana perino,1195
john:,1183
jessica,1171
glenn youngkin,1171
rachel,1170
juan,1169
joey,1164
abbott,1163
jim crow,1162
charlie,1130
tom cotton,1104
austin,1103
lawrence jones,1100
sandra smith,1085
anthony fauci,1080
♪ ♪ ♪,1076
jim jordan,1036
tom brady,1026
rand paul,1003
reagan,997
alexandria ocasio-cortez,920
bill,920
apoquel,916
anthony,910
lindsey graham,902
mark meredith,885
merrick garland,882
martha maccallum,879
president,870
benjamin,863
kennedy,863
kristin,859
floyd,857
bill de blasio,838
janice dean,830
pete hegseth,818
♪ ♪  sean,817
alex,817
taylor,814
dan bongino,802
bret baier,802
♪ ♪  tucker,797
jon scott,768
chris wallace,761
harry,750
karl,746
ronald reagan,738
bill clinton,735
gillian,732
stacey abrams,715
jesus,708
josh hawley,699
carley,697
ilhan omar,685
wet teddy,682
marc siegel,682
george w. bush,679
johnson,678
brian kilmeade,675
mccarthy,669
kayleigh mcenany,664
jack keane,664
kisqali,664
william,662
jonathan turley,659
alex hogan,643
eric adams,641
graham,638
bernie sanders,628
mike tobin,625
marijuana,620
charles watson,620
sarah,619
john.,617
tammy bruce,611
lee,601
psaki,599
carl,598
mcconnell,592
jack,591
lebron james,585
jennifer griffin,585
steve harrigan,584
nucala,584
jerry,581
harris faulkner,579
scott,574
heartburn,566
rybelsus,562
elizabeth warren,561
maria bartiromo,559
♪ ♪  laura,558
raymond arroyo,550
voltaren,550
janssen,548
cuomo,548
john cox,542
marco rubio,533
voya,527
jimmy carter,527
dave,526
williams,520
george floyd's,520
tim,515
sam,511
jeff bezos,510
joey jones,510
jake sullivan,506
ron johnson,497
lisa,494
mark milley,490
joe biden.,489
andy,480
rudy giuliani,477
macaw,475
stephen miller,471
christina coleman,466
chuck,466
mark,465
larry kudlow,465
sandra,465
jim,462
tom homan,461
moderna,460
robert,457
bin laden,456
bryan llenas,454
raymond,448
katie,447
siegel,447
matt finn,443
brady,439
♪ usaa ♪,438
kayak,434
obama,425
kevin corke,423
william la jeunesse,422
hillary,420
karl rove,417
rich edson,411
christopher,407
mike pence,407
james,407
adam,405
veteran homeowners,403
mitt romney,396
howard,396
douglas,390
martha.,390
murphy,389
cheryl,388
abby,386
don lemon,386
jonathan hunt,383
jon ossoff,382
juan williams,379
prince harry,377
♪ ♪  greg,375
marty,375
mark levin,372
john kennedy,372
adam klotz,372
terry mcauliffe,369
abraham lincoln,367
george gascon,362
david perdue,362
phil keating,362
janet yellen,360
george,359
youngkin,359
mollie,357
secretary,356
mark zuckerberg,354
schumer,352
john durham,351
david spunt,351
eric shawn,350
boris johnson,350
dan crenshaw,350
john kirby,349
jeff paul,348
george soros,347
phil murphy,342
kayleigh,341
jon,341
michael waltz,341
sandra.,339
leo terrell,338
mm,337
jon:,334
abbot sonic,334
kelly,332
carley shimkus,329
nancy grace,329
jennifer,326
george washington,325
greg gutfeld,324
elizabeth,324
brian kemp,324
lara trump,323
huntington,322
colin powell,320
nicole saphier,319
anthony blinken,319
aah,318
yael eckstein,316
miranda devine,316
meningitis b.,314
chad wolf,313
saphier,313
rick scott,313
donald trump's,312
anita,312
caitlyn jenner,311
jamie,311
ken,309
andrew cuomo's,309
andy mccarthy,308
cybereason,307
ari fleischer,307
chauvin,307
joseph,307
phil,307
ron kim,303
richard,301
greg,298
bryan,298
tony,298
charles payne,298
brett,296
xi,294
bill melugin,294
patrick,291
hunter biden,290
de blasio,289
lloyd austin,289
buickenvision2021,288
mckenzie,287
jackie,287
jeffrey epstein,287
aaron,286
glenn greenwald,286
mayorkas,285
breztri,284
terry,283
benjamin hall,282
bill maher,282
thomas,281
ken paxton,279
k-12,279
martin luther,277
deborah,277
shingrix,274
teddy,273
jill biden,273
vascepa,273
kerry,272
charles,270
trulicity,269
steve hilton,268
don,268
warren,266
cori bush,266
henry cuellar,265
gavin,261
ruth,261
david lee miller,259
kristin fisher,259
♪ ♪  bret,258
benjamin netanyahu,256
andrew,256
arthel neville,255
madison,254
jim banks,253
harold,248
mollie hemingway,247
ben domenech,247
ron klain,247
oprah,246
ashley,246
davis hanson,244
♪♪♪,244
charlie kirk,243
castro,243
marc thiessen,243
johnny,241
♪ applebee's,241
bill cosby,238
omar,237
safelite,237
trey yingst,236
jeanine pirro,235
john ratcliffe,234
mac,233
howard kurtz,233
speaker,231
al sharpton,230
jordan,229
trey,227
carvana,226
aishah hasnie,226
doug,225
dan patrick,225
alan dershowitz,224
pete buttigieg,223
arthel.,223
jonathan serrie,223
rick reichmuth,223
nancy mace,223
jack dorsey,223
kelly loeffler,222
gregg,222
peter.,222
herschel,219
glenn,219
chairman,217
diana,217
kamala harris',216
al-quaida,216
jacob blake,216
kim jong,216
devin,216
jimmy,213
♪ ♪ breeze,212
prince philip,212
giuliani,212
chad pergram,212
thomas jefferson,211
bob,211
trumps,211
donald j. trump,210
ben carson,209
buff,208
sharon,207
osama bin laden,206
rosenbaum,206
joe rogan,205
hunter biden's,204
nicole,203
bill bennett,203
jerry nadler,202
lara logan,201
jussie smollett,201
john rich,200
michelle obama,199
steve scalise,199
george stephanopoulos,196
christopher steele,196
george bush,195
dagen mcdowell,195
laura ingle,195
dan.,194
francis collins,194
jesse watters,192
freestyle,192
♪ ♪  jesse,192
kathy,192
♪,190
susan rice,189
anna,189
andy biggs,189
nixon,188
simon,187
hawley,187
john weaver,186
bob dole,185
usama bin laden,185
anderson cooper,183
gillian turner,182
douglas murray,182
susan,182
james craig,182
nancy pelosi's,182
john cornyn,181
terry mccauliffe,180
mike lee,179
steve bannon,179
salonpas,179
candace owens,178
smith,178
twitter,177
michael youssef,177
serena williams,177
bennett,177
baker,176
jerome powell,176
dick durbin,176
jd power,175
powell,174
craig,174
nascar,173
zicam,173
kamala,173
♪ usaa,172
john madden,172
wolfgang puck,172
bill cassidy,172
brandon,170
lee zeldin,170
comcast,169
donna,169
netanyahu,169
hillary clinton's,168
bill barr,167
dan hoffman,166
newt gingrich,166
♪ ♪ comfort,166
jason rantz,166
richard branson,166
jfk,164
geraldo,163
♪ ♪ otezla,162
jeanine:,162
jackie ibanez,161
mavyret,161
nick,161
dan henninger,161
zuckerberg,161
christina,160
pope francis,160
gordon chang,160
wolf,160
marty makary,159
carson,159
davis,159
frederick douglass,158
randy,158
garrett tenney,157
andrew yang,157
chris christie,157
janette nesheiwat,157
xfinity xfi,156
chad,156
dan springer,156
voltaren arthritis,155
josh,155
brandon judd,155
ron,154
jeanine',154
bill hemmer,153
kamala harris's,152
lucas tomlinson,151
john mccain,150
♪♪ ♪,149
leslie marshall,149
jacqui heinrich,149
♪ brian,148
harold ford jr.,147
eric trump,147
joni ernst,147
meghan markle,147
muriel bowser,146
baldwin,146
gregg jarrett,146
frank,146
lisa murkowski,145
tucker carlson tonight,145
wendy,144
walensky,144
rochelle walensky,143
donald trump jr.,143
lucia,143
rubio,142
charlie gasparino,142
susan collins,142
steve moore,142
julie,141
david purdue,140
john brennan,140
collins,140
ben shapiro,139
peter navarro,139
♪ steve,139
julio,139
carter,138
joe manchin's,138
susan li,138
jimmy hoffa,138
♪ vascepa,138
jason chaffetz,137
colin kaepernick,137
kim potter,136
nicholas,135
gavin newsom's,135
ethan,135
jonathan.,134
charlotte bennett,134
john barrasso,134
sullivan,134
martin luther king,133
jillian mele,133
♪ ♪  dana,133
lebron,133
ivermectin,132
tom shillue,132
steve doocy,132
sun,131
blair,131
eric swalwell,130
♪ ♪♪,130
lisa boothe,129
graffiti,129
carlson,129
ben sasse,129
jim acosta,129
brown,128
dana loesch,128
todd piro,128
dagen,128
-he,128
♪ ♪  shannon,128
♪ spider-man,128
martin luther king jr.,128
robert redfield,127
thinkorswim mobile-,127
ticks,127
blinken,127
steven miller,126
michael avenatti,126
jim clyburn,126
joseph rosenbaum,126
william shatner,125
jones,125
liberty ♪,125
bob baffert,124
anderson,124
bob woodward,124
margaret,124
jesus christ,123
richard fowler,123
mark kelly,123
julie banderas,123
jessica tarlov,123
jackson,123
citi,122
jack ciattarelli,121
alicia acuna,121
barbara boxer,121
bill mcgurn,121
jimmy kimmel,120
andrea,119
clarence thomas,119
coney barrett,119
miller,119
tim scott's,119
zarif,119
medhaul,119
redfield,118
ronna mcdaniel,118
melinda,118
angela merkel,118
luke,118
abby hornacek,117
karen,117
robert strickler,117
khanna,117
alexandria,117
al gore,116
dean,116
harry reid,116
kirby,116
joy behar,115
hyde,115
kyrsten sinema,115
♪♪ comfort,115
♪ jillian:,114
corey,114
fidel castro,114
jason whitlock,114
dan:,114
stephen breyer,114
betsy devos,114
alexandria hoff,113
dr. siegel,113
ma'khia,113
attorney,112
keane,112
jenna,111
andrew brown,111
wanna,111
alex.,111
kat timpf,111
ken cuccinelli,111
joe montana,110
ron de santis,110
sally,110
alan,110
d.c,110
lauren,109
seuss,109
tim cook,109
wright,108
brian mast,108
james o'keefe,108
justin trudeau,108
richard nixon,107
martha:,107
chuck grassley,106
michael mccaul,106
al,106
jamie spears,105
james carville,105
melissa derosa,105
c-17,105
prince william,105
realtor,105
joe biden ran,104
marc,104
cabenuva,104
♪ ainsley,104
jennifer granholm,103
bloomberg,103
dave rubin,103
david lee,103
♪  dana,103
qunol,103
alex murdaugh,103
james comey,102
lynn,102
klan,101
kim strassel,101
austin james,100
potato head,100
adam kinzinger,100
pat toomey,99
halyna hutchins,99
jamie raskin,99
greg palkot,99
♪  tucker,99
thinkorswim trading,99
mark warner,98
♪ kraft,98
lori lightfoot,97
jay powell,97
bill deblasio,97
jeffrey,96
jefferson,96
jen psaki's,96
elon musk,95
jon.,95
edward lawrence,95
tex-mex,95
kim jong-un,95
rhonda,95
breonna taylor,95
hamilton,95
nah,94
♪  greg,94
harold ford,94
biden administration,94
x1,93
sarah carter,93
mark morgan,93
lara,93
ms-13,93
john ossoff,93
roberts,93
♪ ♪ ace.,92
meghan,92
evans,92
john thune,92
