PERSON,Count
♪ ♪,5977
jim,4617
mike,4441
putin,4294
joe,4270
david,3594
carl,3300
♪♪,3230
biden,2810
brian,2546
tim,1730
jay powell,1703
steve,1621
powell,1459
jim cramer,1354
andrew,1260
mike santoli,1258
john,1235
jeff,1193
vladimir putin,1158
rick,1152
kelly,993
max,968
brian sullivan,915
sam bankman-fried,872
michael,870
dan,856
larry,770
phil lebeau,760
chris,727
carl quintanilla,725
paul,683
kevin,677
invesco qqq,666
jamie dimon,619
mark zuckerberg,618
andrew ross,615
diana,603
steve liesman,576
joe kernen,566
tom,529
kohl,520
trump,517
karen,490
julia boorstin,482
rick santelli,479
thinkorswim,475
smith,468
phil,466
david faber,454
scott wapner,449
voya,444
melissa lee,433
warren,424
jack,419
jpmorgan,414
robert,412
boris johnson,411
williams,403
♪♪♪,390
covid-19,388
sam,379
nancy,378
elon musk,378
matt,377
elizabeth,374
q4,372
donald trump,368
moderna,357
jim.,352
tim cook,341
valerie castro,340
carter,334
robert frank,332
bob pisani,331
eric,331
jenny,326
taylor,323
diana olick,320
josh brown,319
zuckerberg,318
kim,302
tyler,301
sarah,300
edward jones,295
alex,295
steve weiss,293
joe biden,289
scott,288
mel,280
peter,280
johnson,274
mike wilson,264
julianna tatelbaum,263
meta,257
♪ ♪ ♪,257
dom chu,256
xi,256
courtney reagan,255
jerry,247
janet yellen,246
bob,244
dave,241
lee,240
tom lee,238
ben,233
jason,231
jimmy,227
kristina partsinevelos,226
musk,224
etfs,223
julia,222
martin,222
alex jones,222
charles schwab,218
silvana henao,216
scott gottlieb,214
bob chapek,214
-they're,210
johnny depp,208
charlie,204
melissa,203
pippa stevens,194
bush,194
kate rooney,193
katie stockton,192
cheney,191
alphabet,189
barry,187
jim lebenthal,185
mike khouw,184
♪ ♪ nice,182
jerome powell,182
roger ferguson,181
anthony,178
craig,175
genesys,175
jamie,175
jon najarian,174
jonathan,173
volodymyr zelenskyy,173
josh,172
dick,170
ron desantis,168
frank holland,167
contessa,167
elliott,163
peter akwaboah,154
nah,153
howard schultz,153
evander holyfield,151
thinkorswim mobile-,149
brenda,148
courtney,148
j&j,147
mccarthy,145
twitter,145
doug,144
marijuana,144
kevin o'leary,144
kevin mccarthy,144
joe manchin,143
gary gensler,143
chuck schumer,142
austin,141
brian moynihan,141
rosanna,141
tony,140
elizabeth warren,139
tim seymour,138
jeff bezos,137
jack dorsey,134
♪ one,134
joumanna bercetche,134
jackson,134
ralph lauren,133
xi jinping,130
sharon epperson,128
kelly evans,127
eu,127
eamon javers,126
kate,125
abbott,125
brian deese,125
thomas,124
jay clayton,124
mac,124
carvana,122
ken,122
tom brady,122
jim cramer's,122
chuck,120
tyler matheson,118
cramer,117
george,117
dan o'dowd,117
david solomon,117
andy jassy,116
dr.,116
sharon,113
kick,112
god,110
reagan,110
steve grasso,110
carl icahn,110
nancy pelosi,110
kesimpta,109
joe rogan,109
wolf,109
vladimir putin's,109
terry bradshaw,108
aflac,108
farmer jim,107
james,105
scholl,105
j. powell,105
j.p.,104
patrick,103
dana,103
emmanuel macron,103
macron,102
bloomberg,102
healthier,102
jon,102
steve kovach,101
jim farley,100
jublia,99
hbo max,99
tesla,99
harris,98
lauren,97
ryan cohen,97
♪ e*trade,97
jeremy siegel,97
john deere,97
nelson,96
kramer,96
joe terranova,95
jessica,94
kweb,94
elizabeth ii,94
brian cornell,93
william,93
harry,93
devin,93
raymond james financial advisor,93
marc benioff,92
wolfgang puck,92
charlie munger,92
merrick garland,91
frank,91
chairman,91
jeffrey,91
jim bullard,90
ron,90
bill ackman,89
nick,88
sheryl sandberg,88
angi,88
dr horton,88
linda,87
leslie picker,87
wendy,85
jenny harrington,84
barry mccarthy,84
karen finerman,84
adam jonas,84
sam bankman-fried's,84
jake sullivan,83
mark mahaney,83
brian kelly,83
elon musk's,82
bret taylor,82
wonderful,82
greg gadson,82
jay,82
jackson hole,81
louis fed,81
steve bannon,81
paul volcker,81
eric adams,81
joumanna,80
bill,80
kinda,80
mitch mcconnell,79
kyle,78
mary barra,78
dana-farber,78
avalarahhhhh,78
david tepper,78
scott kirby,78
bernie,77
andy,77
dan nathan,77
lisa su,77
woohooooo,76
greg abbott,76
george floyd,76
w-o-o-o-o-o,76
mary,75
pat,75
zelenskyy,75
aaron,74
raymond james,74
alan,74
john foley,74
silvana,74
perry russom,74
jim an,73
humana,73
adidas,72
julia.,72
kyle bass,72
evan spiegel,72
andrew.,72
john reese,71
rudy giuliani,71
joe biden's,70
eli lilly,70
khanna,70
mary daly,70
♪ liberty,69
solana,69
baker,69
prince andrew,69
jason snipe,68
boy brown,68
don,67
secretary,66
invesco,66
kim kardashian,66
wel,65
president,65
jay powell's,65
jon fortt,65
bobby,64
chair powell,64
marquita,64
martha,64
pat toomey,64
kevin johnson,63
rsp,63
brie jackson,63
larry williams,63
ylan,63
lisa,63
jensen,63
prince william,62
dan snyder,62
halliburton,62
ross,62
brady,62
herschel,62
judy shelton,61
bito,61
pete buttigieg,61
julianna,61
clarence thomas,61
tom costello,60
alex crawford,60
steve sedgwick,60
john ray,60
kamala harris,60
pete williams,60
jesus,60
michael farr,59
nixon,59
jeff currie,59
m2,59
barbara,59
brett taylor,59
gina sanchez,59
evan,59
bill mcdermott,59
ed bastian,58
zeposia,58
zatko,58
wynn,58
ketanji brown jackson,58
serena williams,58
malcolm,58
john fetterman,58
kennedy,57
mark,57
sam morrison,57
dave calhoun,57
peloton,57
howard,57
al,56
hahaha,56
ma,55
pete,55
over a.,55
robert.,55
mike mayo,55
hogan,55
charles iii,55
david rubenstein,55
jones,54
ken griffin,54
roth,54
joe kernen andrew,53
dan niles,53
eunice,53
stan,53
clinton,53
allen kid,53
kathy,53
prince harry,53
james bullard,52
david henderson,52
chuck robbins,52
becky,52
mike novogratz,52
richard,52
chris murphy,52
chris rock,52
jeremy hunt,52
nancy pelosi's,51
christopher,51
jamie diamond,51
allen,51
gene munster,51
foley,51
ben bernanke,51
richard engel,51
osteo bi-flex,51
elizabeth holmes,51
arthur,51
jamie dimon's,51
graham,50
adam parker,50
john williams,50
ron insana,50
bitcoin,50
michael saylor,50
starz,49
boris,49
andrea,49
stephen breyer,49
floyd,49
kara,49
kevin brady,49
jessica moore,49
steve leishman,49
kherson,49
jimmy chill,49
david katz,48
cal perry,48
joe teranova,48
jeffrey gundlach,48
tv+,48
♪ ♪ aflac,48
♪ ♪ jerry,48
paul sankey,48
pnc,48
dan.,47
courtney garcia,47
peter thiel,47
randy,47
mar-a-lago,47
michelle,47
john stankey,47
kari firestone,47
sahil kapur,46
jay gray,46
julia boorstin joins,46
kevin simpson,46
roger,46
jay leno,46
ralph,46
♪ ♪♪,46
scott minerd,46
jfk,46
brian armstrong,46
li,46
gottlieb,45
larry ellison,45
craig melvin,45
jane wells,45
susan collins,45
gary,45
joanna,44
glenn,44
daniel g.,44
neil,44
richard fisher,43
ron baron,43
kim jong-un,43
carson,43
eamon,43
paul hickey,43
mark mobius,42
danny cevallos,42
craig johnson,42
pippa stephens,42
brad smith,42
bonnie boon,41
mike pence,41
apple tv+,41
laura martin,41
jonathan krinsky,41
lauren thomas,41
johnny,41
salmon pate,41
jimmy carter,40
warren buffett's,40
tom cotton,40
citi,40
stacey,40
jennifer granholm,39
dan loeb,39
trumps,39
michael nathanson,39
joseph,39
jeff kilburg,39
christopher waller,38
g.,38
howdy,38
danny,38
anna,38
mm,38
charlie evans,38
steve kornacki,38
santoli,38
drama dan,38
adam,38
barry sternlicht,38
patrick harker,38
micron,38
john zimmer,38
pope francis,38
jim an e-mail,37
u.n,37
bryan,37
obama,37
chapek,37
tony zhang,37
jen psaki,37
kari,37
moynihan,37
jim;,37
johnny depp's,37
evans,37
lina khan,36
esther george,36
blackrock silver,36
foot locker,36
bryn talkington,36
phil murphy,36
apps,36
perry,36
ray,36
tony cooper,36
david rosenberg,36
hillary clinton,35
zelensky,35
john kirby,35
marco rubio,35
lee cooperman,35
dennis,35
james gorman,35
herschel walker,35
katie,35
john.,35
hurricane ian,35
tim higgins,35
patty,35
michael dell,34
sam brock,34
david zaslav,34
alan greenspan,34
eric johnston,34
judy,34
phil mickelson,34
nancy davis,34
bankman,34
sarah palin,34
rishi,34
jordan,34
kanye,34
barr,34
alex sherman,34
jeffrey epstein,34
diane,33
george floyd's,33
darren,33
shannon saccocia,33
leon cooperman,33
fred smith,33
michael o'hanlon,33
bill nelson,33
palantir,33
john roberts,33
lloyd austin,33
mindy,33
colin,33
cinderella,33
v. wade,33
gavin newsom,32
scott cohn,32
joe t.,32
eunice yoon,32
michael],32
depp,32
zoom,32
cohen,32
hans vestberg,32
jeff smith,32
luke,32
jay leno's,32
betsy,32
breonna taylor,32
brian kemp,32
philip,32
robert frank joins,32
paul tudor jones,32
sam bankman freed,32
kayla tausche,31
♪ ♪good times,31
lucy,31
biden meeting,31
brown,31
kanye west,31
pence,31
bob iger,31
mimi,31
bill miller,31
robin hayes,31
sam bankman fried,31
kashkari,31
murphy,31
lisa cook,31
jan hatzius,31
rick scott,31
scott nations,31
ethan,31
sarah bloom,31
charles evans,31
kristina,31
hamilton,30
♪♪ aes,30
ed yardeni,30
jennifer,30
watson,30
mcconnell,30
aes,30
jd vance,30
boris johnson's,30
albert,30
sam bankman,30
pete najarian,30
dara khosrowshahi,30
eastman,30
contessa brewer,30
mark cuban,30
lynn,30
bofa,29
douglas,29
sullivan,29
jim labenthal,29
ethan harris,29
matt bradley,29
xiidra,29
david zervos,29
perry russell,29
shaggy ♪,29
davis,29
loretta mester,29
lenny,29
max levchin,29
eric jackson,29
clark,29
sylvia,29
jill biden,28
carr,28
jonas,28
mark fisher,28
dennis lockhart,28
tim cook's,28
omicron,28
lebron james,28
ruth,28
michael jordan,28
johnny cash,28
bill dudley,28
dimon,28
roger goodell,28
joey,28
giuliani,28
bob jordan,28
al kelly,27
lulu,27
mark zuckerberg's,27
generac,27
webster,27
walter hagen,27
james stavridis,27
andrew bailey,27
robin,27
dustin johnson,27
bernie sanders,27
arthur burns,27
valerie,26
stacey abrams,26
gabriela,26
granholm,26
hunt,26
chris waller,26
edison,26
lululemon,26
paul whelan,26
david kostin,26
evelyn farkas,26
donald trump's,26
bob iger's,26
peter navarro,26
greenspan,26
jack lew,26
anne heche,26
brian chesky,25
jim paulson,25
deirdre,25
prince philip,25
jd,25
banker disqualified,25
haliburton,25
lindsey graham,25
peter boockvar,25
henry ford,25
benioff,25
arthur brooks,25
doug mcmillon,25
dan ives,25
