PERSON,Count
steve patterson,14
qasem soleimani,14
jack  caller,14
george bush,14
jonathan golub,14
alex sherman,14
tom etheridge,14
roger altman,14
paul jones,14
bas,14
mark thompson,14
johnny casali,14
pete buttigieg,14
david malpass,14
jeff bezos',14
charlie scharf,14
lucy,14
♪ cisco,14
gecko,14
hindenberg,14
annie,14
darden,14
bruce,14
shaquille o'neal,14
fred hassan,14
jane fraser,14
eric rosengren,14
jay leno's,14
david frost,14
sullivan,14
marianne,14
matt maddox,14
mark  caller,14
andrew  caller,14
mckesson,13
notre dame,13
barbara duran,13
rick caruso,13
tom winter,13
stein,13
astrazeneca,13
dan sullivan,13
mary daly,13
zblncht,13
alexandria ocasio-cortez,13
max levchin,13
niemann,13
andre,13
tyler matheson,13
molson coors,13
gordon smith,13
scotts turf builder,13
johns,13
doug mcmillan,13
cook,13
steve dickson,13
chuck robins,13
george soros,13
bitcoin,13
joe taranova,13
julio,13
casey,13
brian armstrong,13
vitamin c.,13
♪ corey:,13
kellyanne conway,13
rachel,13
martin franklin,13
zeke,13
solve max's,13
samuel,13
king,13
bernanke,13
jack ma's,13
ebay,13
tom farley,13
jackson,13
blackrock,13
danny pang,13
carla harris,13
-paul,13
ann taylor,13
tim horton's,13
lisa:,13
mark meadows,13
khan,13
lloyd minor,13
cam newton,13
john roberts,13
bill ackman's,13
lamar jackson,13
dan:,13
hans,13
jim one,13
deirdre bosa,13
jeremy,13
joe kernan,13
eugene,13
adam neumann,13
alex rodriguez,13
peter lynch,13
max strength,13
pat brown,13
kelly loeffler,13
ron desantis,13
greg smith,13
alan blinder,13
mariana,13
michelle caruso-cabrera,13
carl  yeah,13
thermo fisher,13
john ledger,13
inkkas,13
matt murphy,13
andrew  steve,13
harold,13
what--,12
alex  caller,12
redfield,12
ruth bader ginsberg,12
kostin,12
geico,12
mccormick,12
ackman,12
al:,12
ben carson,12
calvin mcdonald,12
kirk,12
jason robins,12
gorman,12
♪ jimmy,12
david cordani,12
fisker,12
alex stamos,12
cocovinny,12
skinny latina.,12
dominic chu,12
bob lang,12
bill karins,12
brian sullivan's,12
kita,12
katy perry,12
mike santelli,12
beth,12
mike fleming,12
chai,12
kristi,12
george.,12
ahmad,12
carlos del rio,12
charles barkley,12
dave brown,12
jim it,12
robert johnson,12
shannon saccocia,12
carla,12
tristan,12
lanolin,12
diana oleic,12
karen tso.,12
dennis muilenburg,12
mark sutton,12
paul kramer,12
jim i'm,12
♪ apps,12
joe louis,12
diana oleck,12
valerie,12
tom lee's,12
chapek,12
evs,12
penn,12
diageo,12
cindy pinzon,12
mcburney,12
stanton,12
martha stewart,12
william sonoma,12
z.,12
claritin-d,12
owens,12
ali baba,12
sybil,12
data;is,12
john denver,12
graffiti,12
kayla,12
jocelyn,12
joe teranova,12
richard hack,12
bobby kotick,12
cinderella,12
janssen,12
lamarinette:,12
michael care,12
s.a.l.t,12
donald trump's,12
john zimmer,12
steve schwarzman,12
jd,12
george rockington,12
steve leishman,12
respectful .,12
tracey,12
stephenson,12
gerald ford,12
manchego,12
tyler mathisen,12
pfizer,12
mike bloomberg's,12
edwards,12
corey kaplan,12
nancy tangler,12
paul mcculley,12
ramiro,12
kraft heinz,12
dwayne johnson,12
kennedy,12
michael nathanson,12
jose,12
stephen weiss,12
leon,12
fabio granato,12
george lopez,12
aah,12
windward,12
bennett,12
patrick mahomes,12
vanderbilt,12
toad,12
john james,12
david rubenstein,11
leslie josephs,11
aditi roy,11
peanut,11
jon ossoff,11
dolph lundgren,11
michael beschloss,11
sarah bloom,11
peter kraus,11
marquis,11
chris kempczinski,11
birx,11
bernadette,11
phil orlando,11
bradley,11
michael bloomberg's,11
ciara,11
priscilla thompson,11
kenneth,11
brian nick,11
amy klobuchar,11
keith,11
lin,11
bonawyn,11
easterbrook,11
janet,11
lisa ellis,11
messenger,11
betty crocker,11
burdett,11
scott walker,11
john cornyn,11
john gotti,11
yit,11
larry merlo,11
michael osterholm,11
woodrow wilson,11
mike san,11
attorney,11
mike pyle,11
anne,11
scott sheffield,11
antonio neri,11
esteban grafton,11
ana,11
andrea mitchell,11
jensen huang,11
aaron levie,11
henry blodget,11
ginsberg,11
alice barr,11
pagas lo,11
collins,11
dana peterson,11
robert kraft,11
jules:,11
roger ferguson,11
derrick johnson,11
oliver chen,11
jay-z,11
robert costa,11
brooke,11
david portnoy,11
♪ brett,11
joe.,11
this--,11
hey jim,11
robert garrett,11
edward,11
strawberry,11
michelle meyer,11
kim jong-un,11
andrew  meantime,11
kota,11
kerry firestone,11
kevin cramer,11
john legend,11
etsy,11
john anderson,11
charlie brown,11
rob lynch,11
brookfield,11
henry sit,11
henry mcvey,11
cara,11
robert ford,11
butterfield,11
liquidity,11
norman,11
tina,10
richard preston,10
ken langone,10
♪ john:,10
m2,10
mike santolli,10
steve burke,10
joanne lipman,10
andrew bailee,10
jim first,10
bill rudin,10
snap,10
david  yeah,10
alex.,10
john mccain,10
rupert murdoch,10
us carl,10
ben silverman,10
walgreens,10
chen,10
100s,10
scalia,10
calyann barnett,10
tim armstrong,10
chef joseph,10
sono qui,10
michael cohen,10
jennie garth,10
darwin,10
anthony],10
alexa,10
valerie jarrett,10
influenza,10
howard marx,10
jeb,10
gentler,10
hackett,10
james dolan,10
jackson hole,10
victoria,10
andrew  i,10
ruth chris,10
janine,10
andrew it,10
tom moore,10
nick investing,10
john chambers,10
matthew prince,10
j. jill,10
david ellison,10
richard nixon,10
stankey,10
morgan,10
tom costello,10
lisa murkowski,10
kiara,10
andrew meantime,10
george h.w.,10
nick molina,10
diet dr pepper,10
boris johnson's,10
kushner,10
george;,10
eleni,10
santelli,10
steve tusa,10
henry... virtual,10
james harden,10
bill gary,10
ian,10
adam aaron,10
prince william,10
kathy ireland,10
brian kemp,10
alfredo,10
jack nicholson,10
hudson yards,10
jim this,10
tony xu,10
pan dem,10
joanna stern,10
malcolm,10
us jim,10
yang,10
denim,10
richard clarida,10
natalie,10
jim!,10
♪ good morning,10
mnuchkin,10
jeff bezos's,10
polaris,10
steve cohen,10
jonathan tisch,10
andrew bailey,10
gabriella,10
jim bianco,10
bob woodward,10
hardesty,10
zzzquil pure zzzs,10
tim higgins,10
josh silverman,10
andrew cuomo's,10
hormuz,10
bill george,10
g. switch,10
dustin johnson,10
mott,10
john fortt,10
loretta mester,10
kisqali,9
mike san tolli,9
meghan markle,9
steve wolf,9
jamie baker,9
j.,9
kevin hart,9
rick reader,9
mark yusko,9
kevin mayor,9
eastman kodak,9
walter wallace,9
tom wolf,9
jim cramer ',9
gary cohen,9
bernstein,9
scott wren,9
ali,9
robert  caller,9
hurricane laura,9
chris sununu,9
zoom info,9
dick durbin,9
♪ chuck,9
jim leventhal,9
joan lunden,9
mark zandi,9
rick  caller,9
neighborhood,9
ralph nader,9
lenny,9
woodchucks chuck,9
gary peters,9
morris,9
mold,9
john waldron,9
jonas,9
ruth porat,9
jason furman,9
steve miller,9
quincey,9
rick reider,9
dan loeb's,9
scott peterson,9
isi,9
john ratcliffe,9
jefferson,9
kashkari,9
steve harvey,9
berman,9
eastern,9
lance fritz,9
ron.,9
tamir rice,9
magic johnson,9
duster,9
jeffrey gundlach,9
david klein,9
dan rosensweig,9
barbara ann,9
louis vuitton,9
michael kors,9
mark bristow,9
gavin,9
nordstrom,9
hugh johnston,9
niva,9
meghan,9
ethan smith,9
moderna vaccine,9
keith morrison,9
george kurtz,9
s. h. u. dot edu,9
lemme,9
al bayeh:,9
sharyl sandberg,9
irwin simon,9
mark smith,9
andrew  coming,9
landlord,9
lisa cook,9
kimberly clark,9
dang,9
monica lewinsky,9
david herro,9
brandon,9
dave dorman,9
johnny casali's,9
karen  i,9
rick eberlin,9
evans,9
alaska airlines,9
pan american,9
katherine,9
jay carney,9
nancy pappas,9
dan: dan;,9
gotham,9
dominic raab,9
eaton vance,9
walter reed,9
jon fort,9
alexander hamilton,9
dan bechtold,9
alison rohan,9
mark benihoff,9
mike memoli,9
slip rentals,9
paul castellano,9
♪ ♪ kim,9
sue gordon,9
noel,9
bonawyn eison,9
matthew.,9
lowe,9
kim ng,9
joyce chang,9
ben white,9
joshua copeland,9
kitty,9
aaron levy,9
sister yvonne,9
dan ives,9
dan shulman,9
gordon,9
peter thiel,9
pharma,9
booyah jim,9
wallace,9
hannah,9
roger wicker,9
henry schein,9
allen blinder,9
josh gottheimer,9
jay jacobs,9
john stamos,9
john donohoe,9
douglas c. lane,9
genie,9
mckenzie,9
chuck e. cheese.,9
abraham lincoln,9
phil hogan,8
jim whitehurst,8
gran prix,8
burton,8
jim cramer carl,8
adouble.n,8
leona helmsley,8
carl  jim,8
meek,8
perky,8
jd custom,8
vegas,8
richard engle,8
ezekiel emmanuel,8
phil mickelson,8
david abney,8
zeta,8
vitamin c. plus,8
george papadopoulos,8
alex vanderjan,8
stephen miller,8
jonathan price,8
joe it's,8
kris,8
del rio,8
bernie madoff,8
castro,8
wayne,8
martin marietta,8
jonathan swan,8
larry mcdonald,8
thomas kurian,8
david personally,8
david booth,8
al roker,8
alphab alphabet,8
mark bertolini,8
lipkin,8
ken griffin,8
investor sam zell,8
rachel galant,8
sarah huckabee,8
joe fowler,8
kernen,8
mitch mcconnell's,8
gesundheit,8
hunter biden,8
harvey pitt,8
lauren thomas,8
jesus christ,8
cooperman,8
pepper,8
kate moore,8
♪ alan,8
chang,8
jones,8
vladmir putin,8
walter isaacson,8
ed yardeni,8
awww,8
mondalez,8
nancy pelosi's,8
hillary,8
hunt,8
joe biden win,8
gotlieb,8
carl  i,8
eric  caller,8
henry ji,8
daniel craig,8
mostert,8
u.n,8
su,8
glanville,8
michelin,8
philip mena,8
johnny fine,8
charles kushner,8
a.,8
deborah birx,8
dave tepper,8
mina,8
michael moore,8
terrell,8
joe c.,8
brooks,8
ray mcguire,8
robert mueller's,8
jay brown,8
dr. wen,8
dan suzuki,8
.9%,8
jeffrey rosenberg,8
ibuenos días,8
jeff rosenberg,8
bill daley,8
alana,8
bob nardelli,8
krishna,8
dina,8
tony zheng,8
matthew;,8
ron burgundy,8
dave clark,8
jerry moran,8
deirdra bosa,8
ethan allen,8
senator,8
jules.,8
angel,8
winnebago,8
scott gotlieb,8
♪ ethan,8
benjamin netanyahu,8
johnston,8
bill foley,8
light salmon,8
cara swisher,8
unbel--,8
reintroduce dante's,8
liberty m... am,8
right jim,8
amazon,8
bill cosby,8
pappardelle,8
liberty mu... line,8
bob diamond,8
mosaic,8
john bel edwards,8
kaylor,8
andy jassy,8
fernando,8
tom bossert,8
jcpenney,8
david taylor,8
bin laden,8
veejay,8
janelle,8
scott cohen,8
dan;,8
cooper,8
schwab,8
alphabet.,8
tad,8
carl  steve,8
market,8
iris,8
ben smith,8
tim stone,8
pan dulce,8
dodd,8
nick  caller,8
mark lehman,8
mark santoli,8
latina empire,8
soleimani,8
jha,8
marcus,8
daniel  caller,8
david.,8
rick santoli,8
jimmy inserts,8
rob,8
joe meantime,8
jackie.,8
scott boras,8
♪ thomas,8
joe kernen andrew,8
TOPICS,8
john levatino,8
ron howard,8
tina sena,8
glen,8
jimmy closer,8
cameron,8
barkley,8
eddie van halen,8
lauren,8
shinzo abe,8
jensen wong,7
mark lazry,7
jeff hart,7
susan rice,7
bob martin,7
collin morikawa,7
messn,7
john kasich,7
julie boorstin,7
jim just,7
valerie grant,7
versus ferrari,7
anthony fauci's,7
warren buffett,7
lincoln,7
robert nobles,7
dennis levine,7
chuck yeager,7
jim fish,7
farley,7
david zervos,7
john gray,7
john hickenlooper,7
daly,7
jerry-rigged,7
chris coons,7
frankie z. jake,7
jerome powell's,7
kelly steckelberg,7
eric chemmy,7
cetera,7
knee jerk,7
stratos,7
watson,7
ana q. ana:,7
bill murray,7
mike santoli carl,7
jules,7
kick ass,7
dara,7
mary barr,7
rudolph giuliani,7
melissa lee becky,7
ivan boesky,7
scott sullivan,7
doug peterson,7
hans nichols,7
harmon,7
katy,7
netanyahu,7
john gotti's,7
moon,7
5g. at&t,7
bismol chews,7
♪ karlo:,7
bruce baron,7
steven  caller,7
giovanna,7
pete beach,7
mike wilson's,7
ron temple,7
john kilduff,7
lucero,7
dana telsey,7
lindsay,7
kristalina georgieva,7
aen,7
jwas,7
welch,7
mulvaney,7
epstein,7
squawk box begins,7
leslie,7
sarah fisher,7
da davidson,7
pnc,7
lenin,7
gonna,7
scott.,7
steve liesman's,7
chris van hollen,7
christopher nolan's,7
kell,7
carl  morgan,7
josh bron,7
hertz,7
oxford vaccine,7
emanuel,7
alicia levine,7
andrew follow,7
louis dejoy,7
huntington,7
susana monaco,7
hang seng,7
♪ travis,7
michael milken,7
