Year,Network,ORG,Count
2023,CNBC,fed,34955
2023,CNBC,s&p,9503
2023,CNBC,microsoft,8989
2023,CNBC,morgan stanley,3486
2023,CNBC,google,3474
2023,CNBC,ford,2882
2023,CNBC,congress,2850
2023,CNBC,at&t,2481
2023,CNBC,treasury,2398
2023,CNBC,ibm,2342
