PERSON,Count
c.,100
barbara bush,100
bobby,100
garrett,99
joseph,99
don mcgahn's,99
holmes,99
lebron james,98
♪ bum-pa-dum,98
joan lunden,98
donald,98
chris lu,98
liberty ♪,98
john dingell,98
katie hill,98
melissa,97
jfk,97
madison,97
john ratcliffe,97
nick confessore,96
ann coulter,96
sharpton,96
james mattis,96
bill clinton's,96
jd,95
scott,95
george wallace,95
dick durbin,95
adam,94
meek,94
klan,93
jackie speier,93
secretary,92
joe manchin,92
jennifer rubin,92
shaquille brewster,92
dan bishop,91
brian williams',91
lisa page,91
ken cuccinelli,91
don junior,91
awww,91
baker,91
steven mnuchin,91
heidi,91
bill taylor's,91
david pecker,90
coricidin hbp,90
al baghdadi,90
gore,90
ben carson,90
brilinta,90
nelson,89
access netflix,89
mohammed bin salman,89
biotene definitely works,89
nooooo,88
xfinity xfi,88
murkowski,88
steve patterson,88
nancy cook,88
anita hill,88
leigh ann,88
prince andrew,87
george nader,87
jefferson,87
frank,87
rudy guiliani,86
jonathan alter,86
mark meadows,86
khan,86
karine jean-pierre,86
blumenthal,85
ball,85
mark,85
anna,85
joel payne,85
barry mccaffrey,84
john flannery,84
hunter biden,84
rudy,84
audrey,84
mick mulvaney's,83
jim crow,83
sam nunberg,82
andrew cuomo,82
jussie smollett,82
scott wong,82
stephen moore,82
stephanie grisham,82
lyndon johnson,82
kamala harris's,81
jamal khashoggi,81
kim jong-un's,81
zerlina maxwell,81
john dowd,81
mike lee,81
de blasio,81
jeh johnson,81
jesse jackson,80
eu,80
dan mccready,80
abe,79
janessa webb,79
cloud apps,79
li,79
peter strzok,79
katie phang,79
joe biden?,79
tom costello,78
tom clancy,78
eugene,78
maisel...,78
roxana,78
king,78
kristen,77
maya,77
jo,77
powell,77
mm,77
joe crowley,77
jerome corsi,76
marisa,76
willie,76
john mccain's,76
bill cosby,76
carla,76
alexandria,76
heeeeey,75
laura cooper,75
horowitz,75
michael steel,75
osteo bi-flex,75
christopher steele,75
nancy abraham,75
s.e.a.l,75
mark murray,75
lamar alexander,74
mike murphy,74
laura ingraham,74
zarif,73
nicolle,73
lebron,73
s.e.a.l.,73
jeremy peters,73
juul,73
evelyn farkas,72
john kasich,72
claritin-d,72
leon,72
john edwards,72
safelite,72
clint watts,72
steve schmidt,72
veronica escobar,72
joni ernst,72
debbie dingell,72
jeff van drew,72
ducky,72
duckie,71
karen bass,71
michael crowley,71
mile,71
saddam hussein,71
