PERSON,Count
hillary clinton,18236
donald trump,14672
jeb bush,11244
clinton,9843
♪ ♪,8233
bush,7001
joe,6658
chris,5815
ben carson,5007
marco rubio,3960
obama,3780
bernie,3611
joe biden,3259
carson,3113
mike,2931
paul,2645
rand paul,2631
jose,2471
jeb,2286
thomas,2139
alex,2121
putin,2055
david,2051
chuck,2027
scott walker,2024
hillary clinton's,2024
andrea mitchell,2011
bill clinton,2010
john boehner,1881
chris christie,1868
bernie sanders,1828
trump,1825
mitt romney,1784
brian,1727
andrea,1707
tom,1620
john kerry,1611
john,1563
hillary,1539
john mccain,1512
jublia,1377
michael,1360
george w. bush,1287
steve,1232
kerry,1219
matt,1181
rick perry,1172
elizabeth warren,1160
tom brady,1155
john kasich,1101
craig,1089
jim,1087
pete williams,1066
paul ryan,1048
pope francis,1005
reagan,966
rubio,942
vladimir putin,932
kevin,908
graham,902
marijuana,864
steve kornacki,855
netanyahu,833
kevin mccarthy,826
heartburn,791
ronald reagan,768
chris matthews,768
jonathan,761
richard engel,753
bobby,751
chris hayes,750
jeb bush's,743
thomas roberts,743
otezla,743
martin o'malley,742
jeff,735
sarah,735
ben,726
♪ ♪ ♪,720
robert,689
bill cosby,669
eric,664
luke russert,653
chris jansing,643
mccarthy,643
kim davis,638
loretta lynch,628
johnson,627
rick,618
invokana,616
luke,604
brady,597
warren,593
god,589
katy tur,577
lindsey graham,566
al sharpton,565
alex witt,561
biden,559
benjamin netanyahu,557
richard,554
charlie,554
kelly,544
donald trump's,543
larry,540
sam,536
taylor,530
isil,530
michael steele,529
mitch mcconnell,522
rick santorum,520
michael brown,516
joyce mitchell,513
richard matt,511
bill karins,497
peter,497
tim,496
ron allen,488
jesus,481
scott,473
kelly o'donnell,466
howard dean,463
ron,457
al,445
davis,445
dr.,442
nixon,441
harry reid,438
gray,438
nancy,436
marco,431
edward jones,426
lee,424
craig melvin,423
jack,418
jim miklaszewski,417
jose diaz-balart,412
george bush,411
dick cheney,401
rudy giuliani,399
boehner,398
john yang,393
yoplait,393
ben carson's,391
hallie jackson,390
max,384
tom costello,383
bill neely,382
jordan,377
peter alexander,372
kennedy,368
angie,364
jon stewart,356
carter,354
mark murray,352
cosby,350
kim,350
bill,343
jimmy,342
walter scott,339
chuck schumer,337
eric holder,332
patrick 2,332
dzhokhar tsarnaev,325
george,322
joyce,321
yoplait greek,320
joy reid,315
castro,313
scholl,310
david cameron,308
adam,305
citi,305
romney,303
ron mott,298
sarah palin,298
baltimore,296
trulicity,292
jason,291
♪ usaa,288
♪ ♪jake,288
lawrence o'donnell,282
dave,281
jimmy carter,281
anthony,280
james holmes,280
job!ews,279
brenda,278
tamron,276
dennis hastert,276
abby,275
dana,272
alka seltzer heartburn,272
seltzer heartburn,271
patrick,269
lawrence,268
james,265
bill de blasio,265
katy,264
jack jacobs,261
ruth,260
sam stein,259
george h.w.,259
kate,256
jonathan capehart,255
nick,254
anoro,254
williams,253
giuliani,252
anoro ellipta,251
melissa harris-perry,251
mary miller,246
martin,244
michelle obama,243
scalia,242
kasie hunt,240
craig wilson,240
chris hill,240
serena williams,239
chris kyle,239
aaron,239
jim webb,239
jihadi john,238
al gore,237
jessica,236
angela merkel,235
transamerica,234
wolf,234
john lewis,234
mike barnicle,234
jfk,230
matt lauer,230
malcolm,229
cheney,228
president,227
george pataki,226
bin laden,225
jim cavanaugh,223
peter pan,221
chris christie's,219
joanne,218
