PERSON,Count
donald trump,51825
joe biden,15436
♪♪,13230
michael cohen,12064
biden,11231
♪ ♪,10681
joe,8263
putin,5613
trump,4625
david,4277
chris,4096
johnson,3697
donald trump's,3506
mike johnson,3244
jack smith,2948
taylor,2643
vladimir putin,2531
netanyahu,2404
michael,2391
ron desantis,2355
mike,2202
cohen,2038
merchan,1817
alex,1745
benjamin netanyahu,1604
andrea,1511
joe biden's,1498
max,1491
jonathan,1396
david pecker,1382
covid-19,1314
john,1309
andrew,1303
jonathan lemire,1259
andrea mitchell,1241
alito,1232
tim,1185
michael cohen's,1163
e. jean carroll,1150
otezla,1136
lisa rubin,1114
matt,1096
lisa,1089
alvin bragg,1076
trumps,1071
bush,1039
charlie,999
andrew weissmann,971
hillary clinton,966
paul,953
kamala harris,945
cheney,937
allen weisselberg,932
kevin,928
mitch mcconnell,894
katy,888
nixon,888
jose,879
tom,849
reagan,820
joyce,809
ultomiris,803
steve,789
chris jansing,786
nancy,784
rudy giuliani,773
steve bannon,772
thomas,761
marquis,737
tim scott,726
jingle,723
harris,719
chuck,715
heartburn,712
marco rubio,710
chuck schumer,707
daniels,702
engoron,699
aaron,697
clinton,694
jack smith's,664
jeff,649
shingrix,638
clarence thomas,634
fani willis,631
breztri,627
ronald reagan,620
peter,618
steve kornacki,606
kevin mccarthy,603
wade,600
katie porter,595
jak,593
luke,586
eric,573
keith davidson,573
kim,559
sam,551
juan merchan,550
merrick garland,550
larry,548
♪ ♪ ♪,548
dan,545
michael steele,541
todd blanche,527
george w. bush,525
joyce vance,522
willis,513
craig melvin,508
mitt romney,503
bill clinton,500
austin,499
huntington,499
evan,498
katy tur,493
haley,490
harry,490
john mccain,489
ben,479
kaplan,478
richard,474
god,473
ali vitali,465
davidson,459
craig,457
nikki haley,457
lawrence o'donnell,456
jesus,444
dave,438
samuel alito,436
joe biden.,433
jim,427
bill barr,426
chris christie,426
norman,424
peyronie,423
chris hayes,420
george,417
caitlin clark,414
voltaren,409
austedo xr,403
brian,402
james,399
mccarthy,398
peter baker,395
golo,389
robert,388
katie phang,387
sarah,387
kisqali,385
jose diaz-balart,379
jose diaz,377
alex wagner,377
graham,374
jen psaki,372
dr.,371
nucala,362
doug,359
jake sullivan,354
robert costello,351
richard nixon,350
giuliani,344
rick,342
claire mccaskill,341
don,339
marlo thomas,339
jamie raskin,332
lee,331
richard engel,330
letitia james,330
anthony,326
jublia,325
bobby,324
susan,324
voya,322
tucker carlson,320
matt bradley,319
jordan,318
jessica,317
charles coleman,316
ken,316
jamie,313
al sharpton,313
kelly,310
xiidra,305
mcconnell,305
jim crow,303
zevo,302
roberts,296
george santos,295
tim miller,292
john kirby,292
jim jordan,292
lawrence,290
mar-a-lago,289
katie,289
david jolly,288
abraham lincoln,287
clark,286
john heilemann,285
kennedy,283
peter dixon,282
carl,281
neil,281
gore,278
hillary clinton's,278
ken dilanian,274
kim jong-un,272
chuck rosenberg,272
weisselberg,272
danny cevallos,266
dylan howard,262
dennis murphy,262
george floyd,261
michelle,256
rick scott,256
katie britt,251
blanche,246
♪ ♪♪,244
glenn,244
nick,243
barbara mcquade,242
alex.,242
donald j. trump,242
cidp derails,237
robert hur,236
am i.,236
smith,236
al,235
jd vance,234
cidp disrupts,234
andrew weissman,233
jason,232
ruth,232
lindsey graham,231
john roberts,228
vladimir putin's,228
♪ liberty,228
schumer,227
mike memoli,226
adam schiff,226
josé diaz,225
diana,225
chutkan,224
brett,222
bernie,220
katty kay,219
david pecker's,219
jackson,218
keith morrison,218
melissa,215
andrea canning,215
george conway,215
jonathan capehart,215
ron,214
president,214
ali velshi,214
mike pence,213
david ignatius,212
andrew ross,209
basil,207
bradley,206
donald,205
barbara,201
crohn,198
bibi netanyahu,198
hunter biden,198
danny,196
nancy mace,196
elizabeth,195
carroll,195
mm,193
hamilton,193
coney barrett,192
eric trump,192
harry litman,191
diane,191
safari,191
jude,189
monica alba,188
obama,188
jennifer,188
monica,187
lloyd austin,187
ma,187
samuel,186
da,186
chris sununu,185
martin,185
caplyta,184
adam,183
sam stein,182
alex witt,182
tucker,182
alvin bragg's,179
dana,178
ronna mcdaniel,178
george bush,178
mucinex,177
tanya chutkan,177
brendan buck,176
malcolm,175
martin luther,175
scott,174
laura jarrett,174
s.e.a.l,174
tom winter,173
saint jude children's,172
paul butler,172
john bolton,171
donna,170
pecker,169
bill burns,169
george washington,168
benjamin netanyahu's,168
j.p.,168
greg abbott,167
keytruda,165
andrew wiseman,165
peter navarro,163
chris murphy,163
tom cotton,163
jennifer crumbley,162
williams,161
jimmy carter,161
ethan,159
kathy,159
warren,158
tim o'brien,158
safelite,158
abrysvo,156
tammy,156
james lankford,155
patrick,155
yasmin vossoughian,154
jared kushner,154
john kelly,153
judy,152
raf sanchez,152
jfk,151
paul ryan,150
harry dunn,150
mike barnicle,150
alina habba,149
prop e. a common,149
stephen miller,149
doug burgum,149
bernie sanders,149
elizabeth stewart,149
saint jude's,148
alan,147
porter,147
daniel lurie,147
duncan,147
booking.yeah,146
john eastman,146
glenn kirschner,146
katie porter's,145
e. jean,145
james stavridis,144
cabrera,144
aaaaaaaahhhh kayak.,144
elizabeth warren,143
alex jones,143
robert f. kennedy jr.,143
mike johnson's,142
matthew dowd,142
jack,142
scott mcafee,141
fauci,140
jerry,140
dan goldman,139
kayak...,139
jasmine crockett,139
camzyos,138
jen y,138
joy reid,138
e. jean carroll's,138
hur,137
kelly o'donnell,137
mark robinson,137
abbott,136
susan glasser,136
jennifer palmieri,135
susan del percio,135
ali,134
michael beschloss,134
courtney kube,134
karen mcdougal,134
ken buck,133
st. jude,133
skyrizi,133
jimmy kimmel,133
dean,133
suzanne craig,132
♪♪ vyvgart,132
jen x,132
kagan,131
jude children's,131
